dispatch_id,loading_id,date,year,month,omc_id,customer_name,product,depot,volume_liters,distance_km,truck_reg_number,driver_id,transport_tariff_kes,storage_tariff_kes,value_kes,dispatched_by
DISP-01866,LOAD-001866,2026-01-24,2026,1,OMC-009,Dalbit Petroleum,DPK,Mombasa (Kipevu),45159,5,KB13J,DRV-84186,1312,47417,48729,CLERK-MOM-KIP-02
DISP-00336,LOAD-000336,2026-03-04,2026,3,OMC-008,National Oil,DPK,Kisumu,41689,650,KA64H,DRV-89346,157439,43773,201212,CLERK-KIS-02
DISP-09749,LOAD-009749,06/02/2026,2026,2,OMC-001,TotalEnergies Kenya,AGO,Mombasa (Kipevu),24623,5,KA16J,DRV-74407,715,25854,26569,CLERK-MOM-KIP-02
DISP-03373,LOAD-003373,2026-06-28,2026,6,OMC-007,Kobil,HFO,Mombasa (Kipevu),39070,5,KA85G,DRV-98736,1135,41024,42159,CLERK-MOM-KIP-01
DISP-05628,LOAD-005628,2026-05-21,2026,5,OMC-006,Hashi Energy,DPK,Kisumu,35216,650,KA98G,DRV-24805,132993,36977,169970,CLERK-KIS-02
DISP-01124,LOAD-001124,2025-03-04,2025,3,OMC-020,Ethiopian Oil,PMS,Kisumu,29128,650,KA65J,DRV-87438,104701,29128,133829,CLERK-KIS-02
DISP-00160,LOAD-000160,2025-02-07,2025,2,OMC-014,Texol Energies,LPG,Nairobi,26654,450,KA23G,DRV-96193,66328,26654,92982,CLERK-NAI-02
DISP-06398,LOAD-006398,2025-02-24,2025,2,OMC-011,Hass Petroleum,HFO,Kisumu,47832,650,KA76F,DRV-46766,171932,47832,219764,CLERK-KIS-03
DISP-02088,LOAD-002088,2025-12-15,2025,12,OMC-009,Dalbit Petroleum,JETA1,Kisumu,34418,650,KB66G,DRV-65976,123716,34418," KES 158,134 ",CLERK-KIS-02
DISP-08150,LOAD-008150,2025-01-27,2025,1,OMC-002,Vivo Energy,HFO,Mombasa (KOSF),45405,10,KB46F,DRV-32486,2511,45405,47916,CLERK-MOM-KOS-01
DISP-03631,LOAD-003631,2025-07-21,2025,7,OMC-009,Dalbit Petroleum,JETA1,Mombasa (Kipevu),43943,5,KA76H,DRV-15148,1215,43943,45158,CLERK-MOM-KIP-01
DISP-08434,LOAD-008434,2025-10-15,2025,10,OMC-009,Dalbit Petroleum,JETA1,Kisumu,59845,650,KB17G,DRV-11435,215113,59845,274958,CLERK-KIS-03
DISP-02587,LOAD-002587,2025-11-28,2025,11,OMC-016,KPA Marine,LUB,Mombasa (KOSF),42602,10,KB23H,DRV-86374,2356,42602,44958,CLERK-MOM-KOS-03
DISP-09115,LOAD-009115,2026-03-10,2026,3,OMC-009,Dalbit Petroleum,JETA1,Mombasa (Kipevu),23532,5,KB87J,DRV-32701,684,24709,25393,CLERK-MOM-KIP-03
DISP-05604,LOAD-005604,2026-06-09,2026,6,OMC-002,Vivo Energy,JETA1,Kisumu,38949,650,KB38G,DRV-72816,147091,40896,187987,CLERK-KIS-02
DISP-03814,LOAD-003814,2025-01-30,2025,1,OMC-008,National Oil,PMS,Nairobi,46774,450,KA72H,DRV-79143,116397,46774,163171,CLERK-NAI-03
DISP-02252,LOAD-002252,2026-03-04,2026,3,OMC-012,Galana Energies,LPG,Nairobi,38017,450,KD17B,DRV-7482,99396,39918," KES 139,314 ",CLERK-NAI-01
DISP-03198,LOAD-003198,2026-04-22,2026,4,OMC-007,Kobil,LUB,Eldoret,52076,700,KB15H,DRV-47555,211793,54680,266473,CLERK-ELD-02
DISP-05547,LOAD-005547,2025-08-30,2025,8,OMC-016,KPA Marine,LPG,Kisumu,48531,650,KA23F,DRV-66279,174445,48531,222976,CLERK-KIS-02
DISP-00435,LOAD-000435,,2025,10,OMC-016,KPA Marine,JETA1,Eldoret,58006,700,KB92J,DRV-56674,224541,58006,282547,CLERK-ELD-02
DISP-01297,LOAD-001297,2025-03-01,2025,3,OMC-018,Uganda National Oil,PMS,Mombasa (KOSF),51784,10,KB49G,DRV-98305,2864,51784,54648,CLERK-MOM-KOS-02
DISP-00192,LOAD-000192,2025-04-17,2025,4,OMC-010,Tamoil,AGO,Nairobi,23721,450,KA63J,DRV-17850,59030,23721,82751,CLERK-NAI-01
DISP-06845,LOAD-006845,2026-06-06,2026,6,OMC-019,Tanzania Petroleum,AGO,Nairobi,43973,450,KB93G,DRV-15367,114967,46172," KES 161,139 ",CLERK-NAI-01
DISP-09052,LOAD-009052,2026-02-17,2026,2,OMC-016,KPA Marine,HFO,Mombasa (KOSF),35980,10,KA61H,DRV-43611,2090,37779,39869,CLERK-MOM-KOS-03
DISP-08108,LOAD-008108,2025-06-18,2025,6,OMC-014,Texol Energies,LPG,Mombasa (Kipevu),20220,5,KA91F,DRV-78333,559,20220,20779,CLERK-MOM-KIP-03
DISP-07272,LOAD-007272,2026-04-11,2026,4,OMC-005,PetroOil Kenya,LUB,Nairobi,38339,450,KD17B,DRV-8517,100237,40256,140493,CLERK-NAI-03
DISP-03719,LOAD-003719,2025-05-22,2025,5,OMC-010,Tamoil,PMS,Kisumu,33445,650,KB72J,DRV-46459,120218,33445,153663,CLERK-KIS-02
DISP-00632,LOAD-000632,2026-06-19,2026,6,OMC-003,Rubis Energy,PMS,Mombasa (Kipevu),35692,5,KA37J,DRV-91139,1037,37477,38514,CLERK-MOM-KIP-02
DISP-05696,LOAD-005696,2026-01-09,2026,1,OMC-009,Dalbit Petroleum,JETA1,Mombasa (KOSF),49390,10,KA16G,DRV-80774,2870,51860,54730,CLERK-MOM-KOS-03
DISP-00237,LOAD-000237,2026-02-14,2026,2,OMC-004,Gulf Energy,LUB,Nairobi,53260,450,KC50D,DRV-8517,139248,55923,195171,CLERK-NAI-01
DISP-02682,LOAD-002682,2025-10-25,2025,10,OMC-011,Hass Petroleum,LUB,Mombasa (Kipevu),54072,5,KB17J,DRV-82476,1495,54072,55567,CLERK-MOM-KIP-02
DISP-06675,LOAD-006675,2026-04-18,2026,4,OMC-001,TotalEnergies Kenya,JETA1,Mombasa (KOSF),39124,10,KB36F,DRV-91589,2273,41080,43353,CLERK-MOM-KOS-02
DISP-02826,LOAD-002826,2025-04-22,2025,4,OMC-019,Tanzania Petroleum,PMS,Eldoret,41814,700,KB56H,DRV-45088,161862,41814,203676,CLERK-ELD-03
DISP-03165,LOAD-003165,11/07/2025,2025,7,OMC-008,National Oil,DPK,Mombasa (Kipevu),32291,5,KA59H,DRV-23033,893,32291," KES 33,184 ",CLERK-MOM-KIP-03
DISP-06421,LOAD-006421,2025-08-07,2025,8,OMC-019,Tanzania Petroleum,DPK,Mombasa (KOSF),55305,10,KB60G,DRV-28566,3058,55306,58364,CLERK-MOM-KOS-03
DISP-09177,LOAD-009177,2025-07-20,2025,7,OMC-018,Uganda National Oil,HFO,Eldoret,45277,700,KA75G,DRV-25445,175267,45277,220544,CLERK-ELD-01
DISP-07861,LOAD-007861,2025-06-23,2025,6,OMC-003,Rubis Energy,AGO,Mombasa (Kipevu),38784,5,KA19J,DRV-43634,1072,38784,39856,CLERK-MOM-KIP-02
DISP-00249,LOAD-000249,2025-05-07,2025,5,OMC-019,Tanzania Petroleum,PMS,Eldoret,49449,700,KB94G,DRV-75382,191417,49449,240866,CLERK-ELD-01
DISP-09064,LOAD-009064,2026-01-08,2026,1,OMC-014,Texol Energies,HFO,Mombasa (Kipevu),37472,5,KB49G,DRV-20873,1089,39346,40435,CLERK-MOM-KIP-03
DISP-09083,LOAD-009083,2026-03-24,2026,3,OMC-012,Galana Energies,LUB,Eldoret,56069,700,KC50D,DRV-8517,228033,58872,286905,CLERK-ELD-03
DISP-01850,LOAD-001850,2025-09-12,2025,9,OMC-003,Rubis Energy,JETA1,Mombasa (KOSF),25624,10,KB27H,DRV-32527,1417,25624,27041,CLERK-MOM-KOS-02
DISP-08724,LOAD-008724,,2025,2,OMC-010,Tamoil,DPK,Eldoret,49503,700,KB80F,DRV-60282,191626,49503,241129,CLERK-ELD-01
DISP-03507,LOAD-003507,2026-03-23,2026,3,OMC-005,PetroOil Kenya,LUB,Mombasa (Kipevu),58828,5,KD37D,DRV-8517,1709,61769,63478,CLERK-MOM-KIP-01
DISP-05150,LOAD-005150,2026-02-08,2026,2,OMC-004,Gulf Energy,HFO,Mombasa (Kipevu),52745,5,KD17B,DRV-7482,1532,55382,56914,CLERK-MOM-KIP-03
DISP-02537,LOAD-002537,2026-06-03,2026,6,OMC-017,KAA Aviation,HFO,Mombasa (KOSF),35488,10,KB18J,DRV-85520,2062,37262,39324,CLERK-MOM-KOS-01
DISP-06601,LOAD-006601,2025-02-16,2025,2,OMC-015,Mombasa Petroleum,HFO,Mombasa (KOSF),58455,10,KB13F,DRV-66509,3233,58455,61688,CLERK-MOM-KOS-03
DISP-03141,LOAD-003141,2025-11-10,2025,11,OMC-011,Hass Petroleum,HFO,Eldoret,40625,700,KB34J,DRV-71712,157259,40625,197884,CLERK-ELD-02
DISP-07806,LOAD-007806,2026-03-08,2026,3,OMC-004,Gulf Energy,LUB,Nairobi,23069,450,KD18B,DRV-3340,60314,24222,84536,CLERK-NAI-01
DISP-01232,LOAD-001232,2026-01-09,2026,1,OMC-002,Vivo Energy,AGO,Mombasa (KOSF),52357,10,KA38G,DRV-44175,3042,54975,58017,CLERK-MOM-KOS-02
DISP-03972,LOAD-003972,2026-06-02,2026,6,OMC-010,Tamoil,LPG,Eldoret,24871,700,KB98F,DRV-63353,101150,26115,127265,CLERK-ELD-01
DISP-07059,LOAD-007059,2025-01-03,2025,1,OMC-007,Kobil,JETA1,Nairobi,27809,450,KB38J,DRV-50227,69203,27809,97012,CLERK-NAI-01
DISP-03632,LOAD-003632,2026-03-31,2026,3,OMC-005,PetroOil Kenya,DPK,Eldoret,43002,700,KD17B,DRV-7482,174889,45152,220041,CLERK-ELD-03
DISP-04285,LOAD-004285,2025-09-06,2025,9,OMC-015,Mombasa Petroleum,HFO,Mombasa (Kipevu),35779,5,KA81H,DRV-61903,989,35779,36768,CLERK-MOM-KIP-01
DISP-08694,LOAD-008694,2026-01-18,2026,1,OMC-003,Rubis Energy,AGO,Kisumu,47432,650,KA34H,DRV-42327,179127,49804,228931,CLERK-KIS-02
DISP-02544,LOAD-002544,2026-04-24,2026,4,OMC-004,Gulf Energy,LUB,Kisumu,36315,650,KD37D,DRV-8517,137144,38131,175275,CLERK-KIS-02
DISP-08571,LOAD-008571,2025-09-02,2025,9,OMC-016,KPA Marine,AGO,Eldoret,43457,700,KA93G,DRV-53877,168222,43457,211679,CLERK-ELD-02
DISP-05234,LOAD-005234,2026-02-18,2026,2,OMC-009,Dalbit Petroleum,PMS,Mombasa (KOSF),20976,10,KB89G,DRV-62998,1219,22025,23244,CLERK-MOM-KOS-03
DISP-00664,LOAD-000664,2026-04-06,2026,4,OMC-003,Rubis Energy,JETA1,Nairobi,44155,450,KA75H,DRV-86922,115443,46363,161806,CLERK-NAI-02
DISP-02414,LOAD-002414,2025-07-06,2025,7,OMC-019,Tanzania Petroleum,DPK,Eldoret,39954,700,KB77J,DRV-40896,154662,39954,194616,CLERK-ELD-03
DISP-02636,LOAD-002636,2025-12-23,2025,12,OMC-014,Texol Energies,JETA1,Mombasa (Kipevu),42497,5,KA96G,DRV-95906,1175,42497,43672,CLERK-MOM-KIP-03
DISP-07263,LOAD-007263,2026-03-24,2026,3,OMC-017,KAA Aviation,DPK,Nairobi,56350,450,KB98G,DRV-10570,147327,59168,206495,CLERK-NAI-02
DISP-05575,LOAD-005575,2026-06-06,2026,6,OMC-016,KPA Marine,LPG,Nairobi,47744,450,KA83J,DRV-44329,124827,50131,174958,CLERK-NAI-02
DISP-02643,LOAD-002643,2025-03-03,2025,3,OMC-018,Uganda National Oil,LPG,Mombasa (Kipevu),23582,5,KB25J,DRV-40348,652,23582,24234,CLERK-MOM-KIP-02
DISP-07892,LOAD-007892,2025-08-11,2025,8,OMC-016,KPA Marine,JETA1,Nairobi,59530,450,KB57H,DRV-99658,148140,59530,207670,CLERK-NAI-03
DISP-09302,LOAD-009302,2025-08-08,2025,8,OMC-019,Tanzania Petroleum,LPG,Mombasa (Kipevu),51435,5,KB29G,DRV-48881,1422,51435,52857,CLERK-MOM-KIP-03
DISP-05467,LOAD-005467,2026-05-07,2026,5,OMC-019,Tanzania Petroleum,JETA1,Mombasa (Kipevu),27889,5,KB47G,DRV-30284,810,29283,30093,CLERK-MOM-KIP-01
DISP-07809,LOAD-007809,,2026,1,OMC-019,Tanzania Petroleum,DPK,Mombasa (Kipevu),57231,5,KB77F,DRV-75221,1663,60093,61756,CLERK-MOM-KIP-03
DISP-00272,LOAD-000272,2026-06-11,2026,6,OMC-006,Hashi Energy,HFO,Mombasa (Kipevu),49437,5,KB30G,DRV-84233,1436,51909,53345,CLERK-MOM-KIP-02
DISP-03830,LOAD-003830,2025-07-18,2025,7,OMC-017,KAA Aviation,PMS,Mombasa (Kipevu),58285,5,KA52G,DRV-54124,1612,58285,59897,CLERK-MOM-KIP-01
DISP-02828,LOAD-002828,2025-04-12,2025,4,OMC-016,KPA Marine,PMS,Kisumu,42965,650,KB38G,DRV-36840,154438,42965,197403,CLERK-KIS-02
DISP-08546,LOAD-008546,2026-06-15,2026,6,OMC-002,Vivo Energy,DPK,Kisumu,46374,650,KA38F,DRV-75088,175131,48693,223824,CLERK-KIS-02
DISP-08396,LOAD-008396,2025-07-26,2025,7,OMC-015,Mombasa Petroleum,PMS,Kisumu,50727,650,KB46G,DRV-99257,182338,50727,233065,CLERK-KIS-02
DISP-09618,LOAD-009618,2025-05-07,2025,5,OMC-016,KPA Marine,AGO,Kisumu,29598,650,KA55H,DRV-86925,106390,29598,135988,CLERK-KIS-01
DISP-04661,LOAD-004661,,2026,2,OMC-014,Texol Energies,HFO,Kisumu,50419,650,KB99F,DRV-90464,190407,52940,243347,CLERK-KIS-01
DISP-06540,LOAD-006540,2025-11-06,2025,11,OMC-013,Lake Oil,JETA1,Mombasa (KOSF),33775,10,KA35H,DRV-86988,1868,33775,35643,CLERK-MOM-KOS-01
DISP-00625,LOAD-000625,2025-06-02,2025,6,OMC-001,TotalEnergies Kenya,JETA1,Kisumu,52586,650,KA50G,DRV-61196,189020,52586,241606,CLERK-KIS-01
DISP-04653,LOAD-004653,2025-12-24,2025,12,OMC-015,Mombasa Petroleum,AGO,Nairobi,47727,450,KA98G,DRV-49246,118769,47727,166496,CLERK-NAI-03
DISP-00613,LOAD-000613,2025-02-16,2025,2,OMC-010,Tamoil,JETA1,Eldoret,54810,700,KA98G,DRV-62100,212170,54810,266980,CLERK-ELD-02
DISP-03123,LOAD-003123,2025-03-03,2025,3,OMC-001,TotalEnergies Kenya,HFO,Mombasa (Kipevu),56197,5,KA51J,DRV-98683,1554,56197,57751,CLERK-MOM-KIP-01
DISP-00013,LOAD-000013,2026-06-20,2026,6,OMC-019,Tanzania Petroleum,DPK,Kisumu,25235,650,KB36H,DRV-41285,95300,26497,121797,CLERK-KIS-03
DISP-02591,LOAD-002591,2026-03-22,2026,3,OMC-005,PetroOil Kenya,PMS,Mombasa (Kipevu),44878,5,KD37D,DRV-3340,1304,47122," KES 48,426 ",CLERK-MOM-KIP-02
DISP-03740,LOAD-003740,2026-04-25,2026,4,OMC-011,Hass Petroleum,HFO,Mombasa (Kipevu),39953,5,KA39H,DRV-39148,1161,41951,43112,CLERK-MOM-KIP-03
DISP-07240,LOAD-007240,2026-04-22,2026,4,OMC-009,Dalbit Petroleum,JETA1,Kisumu,52785,650,KB54H,DRV-52636,199343,55424,254767,CLERK-KIS-01
DISP-00825,LOAD-000825,2026-02-16,2026,2,OMC-001,TotalEnergies Kenya,PMS,Mombasa (Kipevu),32895,5,KB10J,DRV-12473,956,34540,35496,CLERK-MOM-KIP-03
DISP-06806,LOAD-006806,2026-04-23,2026,4,OMC-012,Galana Energies,LUB,Eldoret,26469,700,KD17B,DRV-3340,107649,27792,135441,CLERK-ELD-03
DISP-09554,LOAD-009554,2025-05-29,2025,5,OMC-008,National Oil,LUB,Eldoret,46996,700,KB35F,DRV-80422,181922,46996,228918,CLERK-ELD-01
DISP-09537,LOAD-009537,2025-04-18,2025,4,OMC-014,Texol Energies,LPG,Nairobi,49636,450,KA48H,DRV-80919,123519,49636,173155,CLERK-NAI-01
DISP-04290,LOAD-004290,2026-01-08,2026,1,OMC-009,Dalbit Petroleum,PMS,Nairobi,55147,450,KB19J,DRV-98197,144182,57904,202086,CLERK-NAI-01
DISP-01181,LOAD-001181,2025-01-02,2025,1,OMC-010,Tamoil,LUB,Eldoret,30755,700,KB22J,DRV-90493,119053,30755,149808,CLERK-ELD-01
DISP-00611,LOAD-000611,2025-07-17,2025,7,OMC-007,Kobil,LPG,Kisumu,59586,650,KA19H,DRV-49515,214182,59586,273768,CLERK-KIS-02
DISP-07013,LOAD-007013,2026-03-20,2026,3,OMC-005,PetroOil Kenya,PMS,Eldoret,40490,700,KD18B,DRV-5339,164673,42514,207187,CLERK-ELD-02
DISP-03469,LOAD-003469,2025-07-12,2025,7,OMC-018,Uganda National Oil,LUB,Kisumu,22329,650,KB62J,DRV-55489,80262,22329,102591,CLERK-KIS-03
DISP-02817,LOAD-002817,2025-04-16,2025,4,OMC-010,Tamoil,LUB,Mombasa (KOSF),20871,10,KA62J,DRV-92289,1154,20871,22025,CLERK-MOM-KOS-01
DISP-04538,LOAD-004538,2025-06-12,2025,6,OMC-019,Tanzania Petroleum,HFO,Kisumu,21577,650,KA63F,DRV-85731,77559,21577," KES 99,136 ",CLERK-KIS-01
DISP-06677,LOAD-006677,2025-05-25,2025,5,OMC-015,Mombasa Petroleum,HFO,Eldoret,23980,700,KA18F,DRV-57299,92827,23980,116807,CLERK-ELD-03
DISP-00646,LOAD-000646,2025-04-05,2025,4,OMC-002,Vivo Energy,DPK,Kisumu,39265,650,KB48G,DRV-36031,141138,39265,180403,CLERK-KIS-01
DISP-02323,LOAD-002323,2026-03-07,2026,3,OMC-015,Mombasa Petroleum,HFO,Mombasa (Kipevu),32734,5,KB44G,DRV-37037,951,34371,35322,CLERK-MOM-KIP-01
DISP-03337,LOAD-003337,2026-04-09,2026,4,OMC-004,Gulf Energy,LUB,Kisumu,31203,650,KD37D,DRV-5339,117838,32763,150601,CLERK-KIS-01
DISP-01334,LOAD-001334,2026-06-19,2026,6,OMC-014,Texol Energies,DPK,Eldoret,51059,700,KB31H,DRV-61100,207657,53612," KES 261,269 ",CLERK-ELD-03
DISP-04975,LOAD-004975,2025-02-04,2025,2,OMC-009,Dalbit Petroleum,PMS,Nairobi,21390,450,KA23F,DRV-85643,53229,21390,74619,CLERK-NAI-02
DISP-01056,LOAD-001056,2025-06-07,2025,6,OMC-013,Lake Oil,AGO,Mombasa (Kipevu),30161,5,KA51G,DRV-23100,834,30161,30995,CLERK-MOM-KIP-01
DISP-04098,LOAD-004098,2025-06-28,2025,6,OMC-002,Vivo Energy,AGO,Eldoret,24612,700,KB78G,DRV-15798,95273,24612,119885,CLERK-ELD-02
DISP-02397,LOAD-002397,2025-08-06,2025,8,OMC-011,Hass Petroleum,AGO,Eldoret,56387,700,KB49G,DRV-43708,218274,56387,274661,CLERK-ELD-03
DISP-06294,LOAD-006294,2026-06-18,2026,6,OMC-006,Hashi Energy,PMS,Eldoret,20025,700,KA43J,DRV-84604,81442,21026,102468,CLERK-ELD-01
DISP-07995,LOAD-007995,2025-12-26,2025,12,OMC-010,Tamoil,PMS,Nairobi,51863,450,KB86J,DRV-18506,129061,51863,180924,CLERK-NAI-01
DISP-02735,LOAD-002735,2025-05-14,2025,5,OMC-016,KPA Marine,DPK,Eldoret,55229,700,KA70J,DRV-84944,213791,55229,269020,CLERK-ELD-01
DISP-07815,LOAD-007815,2025-04-17,2025,4,OMC-007,Kobil,LUB,Eldoret,59403,700,KB47H,DRV-59931,229949,59403,289352,CLERK-ELD-01
DISP-06841,LOAD-006841,2025-03-17,2025,3,OMC-018,Uganda National Oil,PMS,Mombasa (Kipevu),28568,5,KA51J,DRV-50880,790,28568,29358,CLERK-MOM-KIP-01
DISP-09469,LOAD-009469,2026-03-08,2026,3,OMC-005,PetroOil Kenya,LPG,Eldoret,39493,700,KD18B,DRV-7482,160618,41468,202086,CLERK-ELD-02
DISP-04403,LOAD-004403,2025-03-27,2025,3,OMC-017,KAA Aviation,PMS,Mombasa (Kipevu),43982,5,KA46G,DRV-46696,1216,43982," KES 45,198 ",CLERK-MOM-KIP-03
DISP-02268,LOAD-002268,2025-05-07,2025,5,OMC-019,Tanzania Petroleum,LPG,Mombasa (KOSF),55697,10,KA29F,DRV-83367,3080,55697,58777,CLERK-MOM-KOS-02
DISP-09463,LOAD-009463,2025-02-10,2025,2,OMC-009,Dalbit Petroleum,AGO,Mombasa (Kipevu),27784,5,KA98G,DRV-75565,768,27784,28552,CLERK-MOM-KIP-01
DISP-04217,LOAD-004217,2026-03-21,2026,3,OMC-007,Kobil,HFO,Kisumu,57724,650,KA91F,DRV-76480,217995,60610,278605,CLERK-KIS-03
DISP-00628,LOAD-000628,2026-02-08,2026,2,OMC-004,Gulf Energy,DPK,Kisumu,25766,650,KD18B,DRV-8517,97305,27054,124359,CLERK-KIS-01
DISP-04125,LOAD-004125,2025-01-18,2025,1,OMC-003,Rubis Energy,HFO,Nairobi,22357,450,KA73H,DRV-14703,55635,22357,77992,CLERK-NAI-02
DISP-09582,LOAD-009582,2025-11-02,2025,11,OMC-016,KPA Marine,LUB,Mombasa (Kipevu),53962,5,KA52H,DRV-39165,1492,53962,55454,CLERK-MOM-KIP-02
DISP-09673,LOAD-009673,2025-06-19,2025,6,OMC-001,TotalEnergies Kenya,DPK,Eldoret,34283,700,KB32J,DRV-84409,132709,34283,166992,CLERK-ELD-01
DISP-09773,LOAD-009773,2025-11-29,2025,11,OMC-014,Texol Energies,JETA1,Nairobi,34520,450,KA59H,DRV-50073,85903,34520,120423,CLERK-NAI-03
DISP-01912,LOAD-001912,2025-06-14,2025,6,OMC-019,Tanzania Petroleum,JETA1,Mombasa (Kipevu),20505,5,KA57H,DRV-81762,567,20505,21072,CLERK-MOM-KIP-02
DISP-03746,LOAD-003746,2025-01-10,2025,1,OMC-001,TotalEnergies Kenya,HFO,Kisumu,52215,650,KA38H,DRV-25815,187687,52215,239902,CLERK-KIS-01
DISP-02607,LOAD-002607,2026-05-07,2026,5,OMC-002,Vivo Energy,LPG,Nairobi,41717,450,KB49H,DRV-13350,109069,43803,152872,CLERK-NAI-03
DISP-06257,LOAD-006257,2025-11-17,2025,11,OMC-015,Mombasa Petroleum,JETA1,Kisumu,37686,650,KB48G,DRV-13207,135462,37686,173148,CLERK-KIS-02
DISP-06286,LOAD-006286,2026-04-28,2026,4,OMC-012,Galana Energies,LPG,Mombasa (KOSF),23315,10,KC50D,DRV-8517,1355,24481,25836,CLERK-MOM-KOS-02
DISP-04316,LOAD-004316,2025-10-21,2025,10,OMC-010,Tamoil,DPK,Mombasa (Kipevu),51850,5,KA28F,DRV-78277,1434,51850,53284,CLERK-MOM-KIP-02
DISP-02590,LOAD-002590,2025-07-04,2025,7,OMC-003,Rubis Energy,DPK,Mombasa (Kipevu),57782,5,KA42G,DRV-40803,1598,57782,59380,CLERK-MOM-KIP-03
DISP-00938,LOAD-000938,2025-01-17,2025,1,OMC-001,TotalEnergies Kenya,LUB,Mombasa (KOSF),22681,10,KB25G,DRV-34341,1254,22681,23935,CLERK-MOM-KOS-03
DISP-08760,LOAD-008760,04/05/2025,2025,5,OMC-013,Lake Oil,PMS,Kisumu,42116,650,KB94G,DRV-28154,151386,42116,193502,CLERK-KIS-01
DISP-05661,LOAD-005661,2026-04-12,2026,4,OMC-016,KPA Marine,HFO,Kisumu,44068,650,KB29J,DRV-51230,166423,46271,212694,CLERK-KIS-01
DISP-03982,LOAD-003982,2025-08-23,2025,8,OMC-010,Tamoil,JETA1,Eldoret,49887,700,KA47G,DRV-66389,193113,49887,243000,CLERK-ELD-01
DISP-09077,LOAD-009077,09/04/2026,2026,4,OMC-004,Gulf Energy,JETA1,Kisumu,38405,650,KD17B,DRV-5339,145036,40325," KES 185,361 ",CLERK-KIS-01
DISP-02724,LOAD-002724,2025-07-04,2025,7,OMC-017,KAA Aviation,HFO,Mombasa (KOSF),54672,10,KB20G,DRV-34277,3023,54672,57695,CLERK-MOM-KOS-03
DISP-02184,LOAD-002184,2025-09-18,2025,9,OMC-008,National Oil,LUB,Nairobi,46397,450,KB69G,DRV-66735,115459,46397,161856,CLERK-NAI-01
DISP-05725,LOAD-005725,2026-05-12,2026,5,OMC-010,Tamoil,LUB,Kisumu,21453,650,KB71F,DRV-71489,81017,22526,103543,CLERK-KIS-02
DISP-04842,LOAD-004842,2025-08-15,2025,8,OMC-019,Tanzania Petroleum,DPK,Kisumu,20717,650,KA99H,DRV-94050,74467,20717,95184,CLERK-KIS-03
DISP-00044,LOAD-000044,27/04/2026,2026,4,OMC-020,Ethiopian Oil,LPG,Kisumu,22847,650,KA39H,DRV-47056,86282,23989,110271,CLERK-KIS-01
DISP-08659,LOAD-008659,2025-08-30,2025,8,OMC-015,Mombasa Petroleum,PMS,Eldoret,27144,700,KB63F,DRV-94903,105074,27144,132218,CLERK-ELD-01
DISP-03960,LOAD-003960,2026-03-26,2026,3,OMC-015,Mombasa Petroleum,LUB,Eldoret,50862,700,KB47J,DRV-89986,206856,53405,260261,CLERK-ELD-03
DISP-09138,LOAD-009138,2026-04-15,2026,4,OMC-009,Dalbit Petroleum,JETA1,Mombasa (Kipevu),28347,5,KB15G,DRV-33748,823,29764,30587,CLERK-MOM-KIP-01
DISP-02145,LOAD-002145,2026-04-11,2026,4,OMC-005,PetroOil Kenya,DPK,Eldoret,37870,700,KD37D,DRV-3340,154017,39764,193781,CLERK-ELD-01
DISP-07557,LOAD-007557,2026-03-23,2026,3,OMC-004,Gulf Energy,PMS,Eldoret,21501,700,KC50D,DRV-7482,87445,22576,110021,CLERK-ELD-03
DISP-05598,LOAD-005598,2026-05-10,2026,5,OMC-003,Rubis Energy,LPG,Eldoret,33813,700,KB61G,DRV-29708,137517,35504,173021,CLERK-ELD-01
DISP-00179,LOAD-000179,2026-02-14,2026,2,OMC-004,Gulf Energy,AGO,Kisumu,50938,650,KD18B,DRV-3340,192367,53485,245852,CLERK-KIS-01
DISP-05581,LOAD-005581,,2025,2,OMC-011,Hass Petroleum,LPG,Mombasa (Kipevu),32660,5,KB55G,DRV-37842,903,32660,33563,CLERK-MOM-KIP-03
DISP-00505,LOAD-000505,2025-08-31,2025,8,OMC-020,Ethiopian Oil,DPK,Kisumu,42125,650,KB24H,DRV-17947,151418,42125,193543,CLERK-KIS-03
DISP-00752,LOAD-000752,2026-02-05,2026,2,OMC-005,PetroOil Kenya,DPK,Mombasa (Kipevu),50202,5,KD37D,DRV-7482,1458,52712,54170,CLERK-MOM-KIP-03
DISP-01133,LOAD-001133,2026-03-12,2026,3,OMC-014,Texol Energies,LUB,Mombasa (KOSF),22023,10,KB52F,DRV-18888,1280,23124,24404,CLERK-MOM-KOS-03
DISP-08610,LOAD-008610,2025-02-10,2025,2,OMC-011,Hass Petroleum,JETA1,Kisumu,45594,650,KA26G,DRV-98805,163888,45594,209482,CLERK-KIS-01
DISP-01207,LOAD-001207,2026-03-01,2026,3,OMC-004,Gulf Energy,HFO,Nairobi,33844,450,KD18B,DRV-8517,88485,35536,124021,CLERK-NAI-01
DISP-02920,LOAD-002920,2026-01-09,2026,1,OMC-006,Hashi Energy,AGO,Kisumu,39467,650,KA14G,DRV-21583,149047,41440,190487,CLERK-KIS-02
DISP-07877,LOAD-007877,2026-03-29,2026,3,OMC-004,Gulf Energy,HFO,Eldoret,37674,700,KC50D,DRV-5339,153220,39558,192778,CLERK-ELD-03
