invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes,prepared_by
INV-42571,DISP-04023,OMC-017,KAA Aviation,PMS,2026-06-24,62621,FIN-005
INV-90927,DISP-09156,OMC-018,Uganda National Oil,PMS,2025-02-11,187423,FIN-002
INV-96423,DISP-01441,OMC-007,Kobil,LUB,2025-09-03," KES 281,725 ",FIN-002
INV-65844,DISP-04588,OMC-020,Ethiopian Oil,LUB,2026-05-02," KES 26,130 ",FIN-004
INV-65871,DISP-01438,OMC-004,Gulf Energy,DPK,2026-02-10,35569,FIN-002
INV-19892,DISP-02078,OMC-011,Hass Petroleum,AGO,2025-12-27,252010,FIN-005
INV-99206,DISP-07521,OMC-017,KAA Aviation,JETA1,2026-01-23,48172,FIN-005
INV-32618,DISP-00175,OMC-003,Rubis Energy,JETA1,2026-04-18,42682,FIN-002
INV-39716,DISP-05087,OMC-015,Mombasa Petroleum,DPK,2025-02-12,214809,FIN-003
INV-22842,DISP-05298,OMC-010,Tamoil,JETA1,2025-11-06,161763,FIN-003
INV-31172,DISP-03954,OMC-015,Mombasa Petroleum,AGO,2025-04-24,144972,FIN-003
INV-37395,DISP-07257,OMC-020,Ethiopian Oil,DPK,2026-04-29,214262,FIN-003
INV-37073,DISP-07725,OMC-001,TotalEnergies Kenya,AGO,2025-12-06,203797,FIN-002
INV-86142,DISP-05596,OMC-007,Kobil,LUB,2026-02-13,51069,FIN-005
INV-25040,DISP-08902,OMC-013,Lake Oil,DPK,08/01/2026,291035,FIN-003
INV-34558,DISP-06269,OMC-002,Vivo Energy,HFO,2025-09-12,264897,FIN-001
INV-70164,DISP-09899,OMC-001,TotalEnergies Kenya,LPG,,174610,FIN-003
INV-32206,DISP-06240,OMC-008,National Oil,PMS,2025-09-14,261471,FIN-001
INV-90268,DISP-06206,OMC-004,Gulf Energy,DPK,2026-04-29,131152,FIN-003
INV-14371,DISP-05083,OMC-002,Vivo Energy,AGO,2025-07-25,259971,FIN-001
INV-68157,DISP-00096,OMC-017,KAA Aviation,DPK,2025-09-08,44554,FIN-003
INV-86108,DISP-06450,OMC-003,Rubis Energy,DPK,2025-08-23,146612,FIN-001
INV-57448,DISP-08808,OMC-002,Vivo Energy,AGO,2025-10-10,293319,FIN-001
INV-46285,DISP-04523,OMC-020,Ethiopian Oil,PMS,2026-04-06,37398,FIN-003
INV-38890,DISP-05518,OMC-007,Kobil,DPK,2026-01-25,275927,FIN-005
INV-23077,DISP-08238,OMC-013,Lake Oil,HFO,2025-04-06," KES 129,196 ",FIN-005
INV-88212,DISP-08223,OMC-020,Ethiopian Oil,DPK,2025-11-18,250575,FIN-001
INV-46645,DISP-07666,OMC-010,Tamoil,LUB,2026-05-29,128170,FIN-003
INV-61722,DISP-06683,OMC-001,TotalEnergies Kenya,AGO,2026-01-14,102882,FIN-003
INV-32582,DISP-05078,OMC-003,Rubis Energy,PMS,2025-11-03,45403,FIN-005
INV-49730,DISP-03901,OMC-017,KAA Aviation,LPG,2025-04-13," KES 55,194 ",FIN-003
INV-28337,DISP-04457,OMC-017,KAA Aviation,LPG,2025-10-27,24695,FIN-002
INV-26433,DISP-08468,OMC-017,KAA Aviation,DPK,2026-07-03,31017,FIN-002
INV-46313,DISP-02046,OMC-011,Hass Petroleum,LPG,04/06/2025,232960,FIN-001
INV-55088,DISP-06976,OMC-009,Dalbit Petroleum,PMS,2026-06-30,113832,FIN-001
INV-32635,DISP-00248,OMC-014,Texol Energies,AGO,,245492,FIN-001
INV-36889,DISP-06932,OMC-004,Gulf Energy,AGO,2026-03-16," KES 53,614 ",FIN-002
INV-12182,DISP-04973,OMC-007,Kobil,LUB,2026-03-15,120384,FIN-004
INV-76241,DISP-06561,OMC-011,Hass Petroleum,LPG,2026-02-20,55795,FIN-004
INV-87062,DISP-08230,OMC-017,KAA Aviation,LUB,2025-12-03,258149,FIN-003
INV-36217,DISP-04592,OMC-005,PetroOil Kenya,PMS,2026-02-13,51094,FIN-004
INV-80868,DISP-03401,OMC-014,Texol Energies,JETA1,2025-06-23,48972,FIN-003
INV-51476,DISP-05363,OMC-011,Hass Petroleum,AGO,2026-02-01,285146,FIN-005
INV-53274,DISP-02666,OMC-010,Tamoil,HFO,2026-05-23,244875,FIN-001
INV-23039,DISP-08175,OMC-019,Tanzania Petroleum,LPG,2026-04-16,210685,FIN-005
INV-25292,DISP-09174,OMC-018,Uganda National Oil,DPK,2025-06-27,137036,FIN-002
INV-90450,DISP-06940,OMC-010,Tamoil,JETA1,2025-07-21,140177,FIN-004
INV-71379,DISP-03740,OMC-011,Hass Petroleum,HFO,2026-04-29,43776,FIN-002
INV-36252,DISP-04573,OMC-008,National Oil,AGO,2025-04-30,116388,FIN-003
INV-22381,DISP-01951,OMC-004,Gulf Energy,AGO,2026-02-17,39256,FIN-005
INV-63399,DISP-03482,OMC-012,Galana Energies,HFO,22/03/2026,271563,FIN-002
INV-54641,DISP-07952,OMC-013,Lake Oil,DPK,2025-09-03,58581,FIN-004
INV-65280,DISP-02598,OMC-003,Rubis Energy,PMS,2026-02-09,194569,FIN-004
INV-62449,DISP-07624,OMC-004,Gulf Energy,HFO,2026-03-06,23935,FIN-004
INV-93545,DISP-06003,OMC-015,Mombasa Petroleum,LUB,2026-05-11,62285,FIN-001
INV-73435,DISP-04105,OMC-020,Ethiopian Oil,JETA1,2025-08-14,181766,FIN-004
INV-72778,DISP-06364,OMC-006,Hashi Energy,JETA1,2026-04-24,42077,FIN-005
INV-62056,DISP-06305,OMC-020,Ethiopian Oil,DPK,2026-01-26," KES 215,347 ",FIN-002
INV-62548,DISP-02087,OMC-017,KAA Aviation,LPG,10/10/2025,142405,FIN-001
INV-17107,DISP-04394,OMC-009,Dalbit Petroleum,PMS,2026-02-20,211462,FIN-003
INV-14732,DISP-06892,OMC-009,Dalbit Petroleum,LUB,2025-11-01,285091,FIN-005
INV-56648,DISP-02905,OMC-003,Rubis Energy,HFO,2025-05-11,97746,FIN-004
INV-67027,DISP-07998,OMC-013,Lake Oil,LUB,2025-11-19," KES 196,136 ",FIN-005
INV-92600,DISP-01375,OMC-020,Ethiopian Oil,HFO,2025-02-17,60618,FIN-003
INV-49110,DISP-06796,OMC-020,Ethiopian Oil,LPG,2026-01-05,29316,FIN-004
INV-57276,DISP-08581,OMC-002,Vivo Energy,PMS,2025-09-12,196395,FIN-003
INV-91151,DISP-06575,OMC-019,Tanzania Petroleum,JETA1,2026-02-10,23073,FIN-004
INV-44861,DISP-05751,OMC-004,Gulf Energy,HFO,05/03/2026,141275,FIN-003
INV-12911,DISP-04648,OMC-018,Uganda National Oil,LPG,2026-05-22,156037,FIN-003
INV-34973,DISP-09236,OMC-017,KAA Aviation,AGO,2025-08-11,63109,FIN-005
INV-36361,DISP-00978,OMC-012,Galana Energies,LUB,2026-02-08,193608,FIN-003
INV-10344,DISP-06540,OMC-013,Lake Oil,JETA1,2025-11-11," KES 36,155 ",FIN-003
INV-99119,DISP-00392,OMC-002,Vivo Energy,PMS,,25704,FIN-004
INV-39175,DISP-08184,OMC-008,National Oil,DPK,2026-06-06,108530,FIN-005
INV-52809,DISP-08252,OMC-011,Hass Petroleum,HFO,," KES 282,449 ",FIN-001
INV-55839,DISP-00577,OMC-005,PetroOil Kenya,JETA1,2026-04-12,57125,FIN-004
INV-94456,DISP-07173,OMC-002,Vivo Energy,AGO,2025-06-04,195656,FIN-004
INV-42704,DISP-08657,OMC-007,Kobil,LUB,2026-04-26,50522,FIN-001
INV-81918,DISP-02926,OMC-009,Dalbit Petroleum,AGO,2025-11-04,116160,FIN-004
INV-62960,DISP-04285,OMC-015,Mombasa Petroleum,HFO,2025-09-07," KES 37,189 ",FIN-004
INV-91696,DISP-01857,OMC-019,Tanzania Petroleum,PMS,2026-04-17,31941,FIN-005
INV-71643,DISP-02240,OMC-015,Mombasa Petroleum,LPG,2025-02-21,41746,FIN-003
INV-71685,DISP-00617,OMC-008,National Oil,LPG,2025-10-18,193622,FIN-002
INV-76139,DISP-01132,OMC-009,Dalbit Petroleum,HFO,,45015,FIN-001
INV-28956,DISP-01593,OMC-010,Tamoil,JETA1,2025-04-21,233015,FIN-005
INV-75014,DISP-04028,OMC-006,Hashi Energy,LUB,2025-09-09,100578,FIN-004
INV-75919,DISP-00390,OMC-016,KPA Marine,DPK,2026-07-05,40600,FIN-002
INV-75349,DISP-07876,OMC-003,Rubis Energy,PMS,2025-09-06,140058,FIN-003
INV-68108,DISP-04391,OMC-009,Dalbit Petroleum,AGO,2026-05-01,35476,FIN-003
INV-12065,DISP-04314,OMC-017,KAA Aviation,JETA1,2026-05-27,105565,FIN-005
INV-17231,DISP-00772,OMC-006,Hashi Energy,HFO,2026-05-03,221756,FIN-004
INV-28605,DISP-06025,OMC-010,Tamoil,JETA1,2025-07-24,48347,FIN-002
INV-98336,DISP-00485,OMC-018,Uganda National Oil,LUB,2025-10-03,62343,FIN-005
INV-82646,DISP-07243,OMC-010,Tamoil,PMS,2025-04-29,131970,FIN-002
INV-20323,DISP-02235,OMC-019,Tanzania Petroleum,LUB,2025-09-06,115429,FIN-002
INV-25191,DISP-03391,OMC-013,Lake Oil,DPK,2025-12-12,25214,FIN-004
INV-17387,DISP-05888,OMC-009,Dalbit Petroleum,DPK,2025-03-31,227462,FIN-002
INV-24733,DISP-03103,OMC-001,TotalEnergies Kenya,AGO,2025-08-04,50018,FIN-004
INV-24067,DISP-04343,OMC-001,TotalEnergies Kenya,HFO,2025-02-12,191697,FIN-004
INV-38552,DISP-04942,OMC-014,Texol Energies,AGO,2025-03-24,185887,FIN-002
INV-94143,DISP-02638,OMC-014,Texol Energies,DPK,2026-02-21,47223,FIN-002
INV-63836,DISP-02833,OMC-001,TotalEnergies Kenya,DPK,2026-04-07,123411,FIN-004
INV-45037,DISP-03223,OMC-007,Kobil,DPK,2025-09-01,51717,FIN-004
INV-31832,DISP-02056,OMC-009,Dalbit Petroleum,PMS,2025-10-02,191570,FIN-005
INV-75785,DISP-03483,OMC-005,PetroOil Kenya,JETA1,2026-04-11,187969,FIN-005
INV-76135,DISP-04736,OMC-010,Tamoil,JETA1,2026-03-04,51584,FIN-003
INV-54585,DISP-00182,OMC-020,Ethiopian Oil,JETA1,2026-06-11,118101,FIN-001
INV-68168,DISP-02672,OMC-015,Mombasa Petroleum,PMS,2025-05-05,175864,FIN-004
INV-53900,DISP-09313,OMC-012,Galana Energies,JETA1,2026-02-13,192555,FIN-005
INV-67347,DISP-01381,OMC-009,Dalbit Petroleum,AGO,2025-12-05,146878,FIN-005
INV-15463,DISP-08082,OMC-005,PetroOil Kenya,HFO,2026-03-13,34650,FIN-004
INV-54220,DISP-04373,OMC-016,KPA Marine,JETA1,17/03/2026,53641,FIN-001
INV-11014,DISP-03014,OMC-017,KAA Aviation,JETA1,2025-01-17,61335,FIN-002
INV-25723,DISP-07918,OMC-006,Hashi Energy,LPG,2025-01-31,137139,FIN-001
INV-90612,DISP-02977,OMC-009,Dalbit Petroleum,JETA1,2025-01-19,60078,FIN-005
INV-35084,DISP-07120,OMC-007,Kobil,JETA1,,206330,FIN-003
INV-92996,DISP-05181,OMC-013,Lake Oil,AGO,2025-03-26,187112,FIN-001
INV-64150,DISP-09773,OMC-014,Texol Energies,JETA1,2025-11-30,119850,FIN-002
INV-60477,DISP-05802,OMC-003,Rubis Energy,JETA1,2026-02-23,63630,FIN-003
INV-92080,DISP-05917,OMC-001,TotalEnergies Kenya,HFO,2026-01-02,138093,FIN-003
INV-53393,DISP-04510,OMC-009,Dalbit Petroleum,AGO,2025-11-15,33536,FIN-004
INV-43992,DISP-06704,OMC-006,Hashi Energy,DPK,2025-05-08," KES 190,587 ",FIN-005
INV-33185,DISP-01443,OMC-013,Lake Oil,LUB,2026-05-16,179284,FIN-001
INV-36594,DISP-01112,OMC-005,PetroOil Kenya,JETA1,2026-02-11,45846,FIN-004
INV-24394,DISP-08605,OMC-020,Ethiopian Oil,DPK,2025-08-15,168680,FIN-004
INV-81300,DISP-01264,OMC-004,Gulf Energy,HFO,2026-04-24,141729,FIN-003
INV-74981,DISP-04845,OMC-018,Uganda National Oil,PMS,2025-10-22,170588,FIN-004
INV-82753,DISP-02632,OMC-018,Uganda National Oil,JETA1,2025-11-26,151740,FIN-002
INV-65986,DISP-00681,OMC-016,KPA Marine,AGO,2026-03-22,48224,FIN-001
INV-69372,DISP-07278,OMC-014,Texol Energies,AGO,2025-02-08,31124,FIN-001
INV-91984,DISP-01748,OMC-003,Rubis Energy,JETA1,2025-03-11,97469,FIN-001
INV-86372,DISP-09716,OMC-019,Tanzania Petroleum,DPK,2026-01-02,36257,FIN-003
INV-10948,DISP-04559,OMC-017,KAA Aviation,DPK,2025-11-27,192199,FIN-004
INV-96970,DISP-03647,OMC-017,KAA Aviation,AGO,2025-07-09,21345,FIN-003
INV-76113,DISP-04988,OMC-019,Tanzania Petroleum,PMS,2026-02-09,103826,FIN-004
INV-22859,DISP-08378,OMC-005,PetroOil Kenya,HFO,2026-03-18,60668,FIN-003
INV-47151,DISP-00519,OMC-010,Tamoil,PMS,2026-03-20,201531,FIN-005
INV-69258,DISP-03822,OMC-017,KAA Aviation,HFO,,198268,FIN-004
INV-11704,DISP-01615,OMC-015,Mombasa Petroleum,DPK,2025-12-27,54914,FIN-003
INV-58710,DISP-09812,OMC-011,Hass Petroleum,LPG,2025-05-10,37764,FIN-001
INV-85077,DISP-05994,OMC-007,Kobil,AGO,2026-02-24,170020,FIN-003
INV-58674,DISP-04663,OMC-009,Dalbit Petroleum,LUB,2025-11-14,192115,FIN-001
INV-15683,DISP-03229,OMC-013,Lake Oil,PMS,02/05/2026,213667,FIN-005
INV-11869,DISP-05339,OMC-015,Mombasa Petroleum,LUB,2025-05-18,182506,FIN-001
INV-78696,DISP-04106,OMC-016,KPA Marine,PMS,2025-01-27,51598,FIN-002
INV-76604,DISP-03479,OMC-011,Hass Petroleum,JETA1,2025-05-23,59383,FIN-002
INV-24583,DISP-07233,OMC-017,KAA Aviation,DPK,2025-11-19,199426,FIN-001
INV-39883,DISP-03056,OMC-016,KPA Marine,PMS,2025-04-21,56548,FIN-002
INV-92245,DISP-06079,OMC-004,Gulf Energy,JETA1,2026-03-22,60345,FIN-005
INV-58326,DISP-03827,OMC-014,Texol Energies,AGO,2026-05-13,94886,FIN-002
INV-15406,DISP-02190,OMC-007,Kobil,AGO,2025-04-09,24145,FIN-001
INV-20453,DISP-07890,OMC-015,Mombasa Petroleum,DPK,2025-09-07,64530,FIN-005
INV-66604,DISP-03630,OMC-009,Dalbit Petroleum,HFO,2025-03-10,141434,FIN-001
INV-22242,DISP-00280,OMC-020,Ethiopian Oil,AGO,2025-02-11,195191,FIN-002
INV-93204,DISP-08904,OMC-013,Lake Oil,PMS,2025-03-28,292970,FIN-004
INV-35283,DISP-06200,OMC-014,Texol Energies,LUB,2025-12-29,28932,FIN-005
INV-67140,DISP-03419,OMC-017,KAA Aviation,LPG,2025-11-28,187468,FIN-005
INV-38880,DISP-00236,OMC-007,Kobil,HFO,2025-01-13,159620,FIN-002
INV-98491,DISP-00743,OMC-013,Lake Oil,JETA1,2026-03-30,36289,FIN-003
INV-52969,DISP-06660,OMC-006,Hashi Energy,LPG,2025-06-11,33582,FIN-001
INV-44973,DISP-07432,OMC-016,KPA Marine,HFO,2025-06-21,25821,FIN-004
INV-85345,DISP-00401,OMC-015,Mombasa Petroleum,AGO,2026-03-12,289383,FIN-005
INV-34745,DISP-02314,OMC-015,Mombasa Petroleum,AGO,,173549,FIN-001
INV-53853,DISP-08034,OMC-001,TotalEnergies Kenya,DPK,2026-04-17,50571,FIN-003
INV-10588,DISP-06601,OMC-015,Mombasa Petroleum,HFO,2025-02-19,61326,FIN-002
INV-48431,DISP-08806,OMC-013,Lake Oil,DPK,2025-04-22,49230,FIN-001
INV-75529,DISP-04821,OMC-007,Kobil,AGO,2026-05-30,48725,FIN-001
INV-99181,DISP-01681,OMC-011,Hass Petroleum,PMS,2026-03-11,24319,FIN-001
INV-44456,DISP-01726,OMC-003,Rubis Energy,PMS,2025-09-24,137906,FIN-001
INV-61789,DISP-03781,OMC-010,Tamoil,LPG,2025-11-08," KES 275,665 ",FIN-002
INV-25714,DISP-02147,OMC-008,National Oil,DPK,2025-01-09,117220,FIN-002
INV-96259,DISP-02198,OMC-012,Galana Energies,LPG,2026-04-19,25626,FIN-003
INV-80175,DISP-06060,OMC-008,National Oil,JETA1,14/02/2026,109628,FIN-005
INV-75700,DISP-05153,OMC-002,Vivo Energy,PMS,2026-01-05,213639,FIN-001
INV-59009,DISP-00954,OMC-018,Uganda National Oil,HFO,2025-05-25,215959,FIN-002
INV-57098,DISP-02269,OMC-018,Uganda National Oil,LPG,2025-06-25,26804,FIN-004
INV-39668,DISP-07893,OMC-011,Hass Petroleum,PMS,15/12/2025,55470,FIN-004
INV-51191,DISP-09278,OMC-004,Gulf Energy,HFO,2026-03-12," KES 24,510 ",FIN-002
INV-78422,DISP-08350,OMC-020,Ethiopian Oil,PMS,2025-01-13,56554,FIN-001
INV-57625,DISP-07230,OMC-004,Gulf Energy,HFO,2026-04-16,43054,FIN-004
INV-28633,DISP-05418,OMC-017,KAA Aviation,AGO,2025-01-30,145280,FIN-001
INV-99410,DISP-03007,OMC-011,Hass Petroleum,HFO,2026-06-28,192546,FIN-005
INV-10389,DISP-04353,OMC-011,Hass Petroleum,PMS,2025-03-05,134039,FIN-005
INV-33710,DISP-08335,OMC-008,National Oil,AGO,2025-01-15," KES 198,484 ",FIN-003
INV-27221,DISP-08861,OMC-005,PetroOil Kenya,PMS,2026-04-25,234899,FIN-001
INV-52452,DISP-04855,OMC-002,Vivo Energy,JETA1,2025-07-15,94485,FIN-003
INV-85709,DISP-00402,OMC-019,Tanzania Petroleum,AGO,2026-05-02,136659,FIN-005
INV-35211,DISP-09870,OMC-019,Tanzania Petroleum,JETA1,2026-04-28,54227,FIN-001
INV-65048,DISP-03615,OMC-015,Mombasa Petroleum,JETA1,2025-02-01,199083,FIN-001
INV-42600,DISP-09016,OMC-013,Lake Oil,LUB,2025-08-25,147879,FIN-001
INV-12961,DISP-09019,OMC-006,Hashi Energy,PMS,2025-08-03,141937,FIN-004
INV-42551,DISP-04789,OMC-001,TotalEnergies Kenya,AGO,2026-03-11,103850,FIN-001
INV-50769,DISP-08896,OMC-011,Hass Petroleum,JETA1,2025-08-23,153327,FIN-004
INV-88697,DISP-09001,OMC-013,Lake Oil,LPG,2026-03-21,146311,FIN-003
INV-75896,DISP-05058,OMC-002,Vivo Energy,AGO,2025-03-07,60877,FIN-001
INV-90287,DISP-04840,OMC-011,Hass Petroleum,HFO,2025-02-04,195117,FIN-004
INV-34531,DISP-07945,OMC-019,Tanzania Petroleum,DPK,,23879,FIN-005
INV-10899,DISP-07757,OMC-007,Kobil,LPG,2025-10-28,118918,FIN-003
INV-97830,DISP-04072,OMC-001,TotalEnergies Kenya,LUB,2026-06-04,264895,FIN-001
INV-19917,DISP-06938,OMC-002,Vivo Energy,LPG,2026-01-31,43467,FIN-005
INV-55690,DISP-07363,OMC-019,Tanzania Petroleum,LPG,2025-12-12,238288,FIN-005
INV-68894,DISP-06074,OMC-015,Mombasa Petroleum,DPK,2025-10-23,130866,FIN-004
INV-59142,DISP-06960,OMC-009,Dalbit Petroleum,HFO,2025-01-08,28337,FIN-001
INV-46300,DISP-06070,OMC-007,Kobil,AGO,2025-04-26,48347,FIN-004
INV-19328,DISP-01166,OMC-002,Vivo Energy,LPG,2025-02-05,154281,FIN-003
INV-63246,DISP-00711,OMC-012,Galana Energies,AGO,2026-02-26,28058,FIN-003
INV-13630,DISP-08457,OMC-005,PetroOil Kenya,JETA1,2026-04-20,43519,FIN-001
INV-25832,DISP-01858,OMC-009,Dalbit Petroleum,LUB,2025-12-16,45684,FIN-005
INV-72772,DISP-05973,OMC-002,Vivo Energy,LPG,2026-06-25,46619,FIN-003
INV-48173,DISP-06326,OMC-004,Gulf Energy,LPG,2026-02-25,149520,FIN-005
INV-19710,DISP-09254,OMC-011,Hass Petroleum,HFO,2025-11-16,110189,FIN-005
INV-38155,DISP-07968,OMC-014,Texol Energies,LPG,2025-06-06,23347,FIN-002
INV-86034,DISP-05196,OMC-015,Mombasa Petroleum,LPG,2026-05-15,212656,FIN-004
INV-35649,DISP-00745,OMC-003,Rubis Energy,LUB,2025-02-22,175200,FIN-004
INV-98430,DISP-08263,OMC-008,National Oil,LUB,,183944,FIN-002
INV-61102,DISP-09875,OMC-008,National Oil,DPK,2026-02-25,162300,FIN-004
INV-68275,DISP-06698,OMC-009,Dalbit Petroleum,LUB,2026-01-17,83549,FIN-001
INV-37674,DISP-00800,OMC-017,KAA Aviation,LPG,2025-04-26,21390,FIN-004
INV-93583,DISP-04301,OMC-013,Lake Oil,LPG,2026-05-28,114746,FIN-005
INV-51504,DISP-08002,OMC-004,Gulf Energy,DPK,2026-03-07,60484,FIN-004
INV-98992,DISP-06052,OMC-014,Texol Energies,JETA1,2025-10-20,184524,FIN-005
INV-49297,DISP-01729,OMC-017,KAA Aviation,DPK,2026-06-02,115907,FIN-001
INV-84002,DISP-02852,OMC-013,Lake Oil,DPK,14/04/2025,60675,FIN-005
INV-39066,DISP-03190,OMC-015,Mombasa Petroleum,HFO,2025-08-30,61034,FIN-001
INV-76823,DISP-03745,OMC-016,KPA Marine,LUB,2025-05-14,98911,FIN-001
INV-14862,DISP-09256,OMC-010,Tamoil,DPK,2026-05-31,45702,FIN-001
INV-49248,DISP-06375,OMC-015,Mombasa Petroleum,AGO,04/05/2025,48501,FIN-004
INV-56265,DISP-06920,OMC-007,Kobil,PMS,2025-06-15,267047,FIN-001
INV-22739,DISP-03283,OMC-006,Hashi Energy,DPK,2025-06-28,156717,FIN-001
INV-56995,DISP-02920,OMC-006,Hashi Energy,AGO,2026-01-13,187508,FIN-002
INV-29873,DISP-09381,OMC-017,KAA Aviation,LUB,2025-03-30,211249,FIN-003
INV-99601,DISP-01455,OMC-008,National Oil,LPG,2026-01-24,130704,FIN-002
INV-45290,DISP-08936,OMC-013,Lake Oil,HFO,2025-03-06,162665,FIN-003
INV-11170,DISP-03681,OMC-011,Hass Petroleum,JETA1,2025-07-24,170780,FIN-004
INV-11601,DISP-00699,OMC-019,Tanzania Petroleum,PMS,2025-12-21,163016,FIN-001
INV-72217,DISP-05930,OMC-012,Galana Energies,LUB,2026-03-12,182247,FIN-003
INV-95543,DISP-08596,OMC-013,Lake Oil,DPK,2025-06-25,25586,FIN-001
INV-57143,DISP-00899,OMC-004,Gulf Energy,PMS,2026-02-10,35891,FIN-004
INV-11265,DISP-07130,OMC-018,Uganda National Oil,PMS,2025-10-11,30852,FIN-002
INV-18832,DISP-01329,OMC-006,Hashi Energy,PMS,2026-03-16,190533,FIN-001
INV-97504,DISP-06156,OMC-015,Mombasa Petroleum,PMS,2025-08-27,150987,FIN-001
INV-97545,DISP-03599,OMC-015,Mombasa Petroleum,PMS,2025-09-15,156442,FIN-003
INV-38486,DISP-07880,OMC-008,National Oil,LUB,2026-04-25,175734,FIN-005
INV-77763,DISP-03553,OMC-008,National Oil,JETA1,15/02/2025,53755,FIN-005
INV-51295,DISP-07135,OMC-009,Dalbit Petroleum,AGO,2025-03-14,140054,FIN-004
INV-38928,DISP-01426,OMC-006,Hashi Energy,AGO,2025-12-29,39956,FIN-004
INV-56612,DISP-02935,OMC-019,Tanzania Petroleum,DPK,2025-10-30,159451,FIN-005
INV-68616,DISP-03539,OMC-001,TotalEnergies Kenya,HFO,2025-03-09,31668,FIN-003
INV-56646,DISP-03732,OMC-014,Texol Energies,AGO,2025-11-24,27501,FIN-005
INV-91115,DISP-09025,OMC-007,Kobil,HFO,2025-06-21,166001,FIN-005
INV-57172,DISP-04774,OMC-012,Galana Energies,DPK,2026-04-01,164345,FIN-004
INV-96904,DISP-03149,OMC-010,Tamoil,LUB,2025-03-11,209222,FIN-003
INV-85375,DISP-07705,OMC-008,National Oil,LPG,2026-05-10,30594,FIN-001
INV-25318,DISP-00570,OMC-005,PetroOil Kenya,LPG,2026-02-10,37989,FIN-005
INV-60179,DISP-07187,OMC-018,Uganda National Oil,HFO,2026-02-25,232756,FIN-003
INV-13612,DISP-02688,OMC-013,Lake Oil,LPG,2025-02-27,161272,FIN-002
INV-64521,DISP-04168,OMC-011,Hass Petroleum,HFO,2025-06-29,232219,FIN-005
INV-62127,DISP-06592,OMC-015,Mombasa Petroleum,AGO,2026-06-25,178791,FIN-005
INV-69871,DISP-05886,OMC-009,Dalbit Petroleum,AGO,2025-02-02,150306,FIN-002
INV-89195,DISP-00324,OMC-008,National Oil,AGO,2025-09-01,50705,FIN-002
INV-35900,DISP-08871,OMC-001,TotalEnergies Kenya,DPK,2025-12-12,232200,FIN-004
INV-74685,DISP-05096,OMC-009,Dalbit Petroleum,LUB,08/01/2025,221301,FIN-003
INV-43160,DISP-09363,OMC-015,Mombasa Petroleum,JETA1,2026-05-12,36139,FIN-003
INV-14282,DISP-06526,OMC-007,Kobil,DPK,2025-07-19,26222,FIN-005
INV-93445,DISP-03404,OMC-019,Tanzania Petroleum,LPG,2025-11-18,156470,FIN-004
INV-92072,DISP-02757,OMC-007,Kobil,PMS,2025-10-12,106010,FIN-005
INV-14596,DISP-04293,OMC-009,Dalbit Petroleum,JETA1,2025-05-25,242336,FIN-001
INV-71397,DISP-07531,OMC-011,Hass Petroleum,LUB,2025-06-09,111663,FIN-005
INV-78267,DISP-08076,OMC-002,Vivo Energy,PMS,2025-11-13," KES 175,162 ",FIN-003
INV-18274,DISP-02103,OMC-009,Dalbit Petroleum,HFO,2025-12-17,112342,FIN-003
INV-89828,DISP-09335,OMC-004,Gulf Energy,LPG,2026-02-12,31437,FIN-002
INV-72103,DISP-08067,OMC-007,Kobil,LUB,2026-02-04,31694,FIN-002
INV-37776,DISP-00223,OMC-003,Rubis Energy,LUB,2025-10-20,55987,FIN-002
INV-34358,DISP-02810,OMC-006,Hashi Energy,PMS,2025-04-29,53380,FIN-001
INV-15215,DISP-06500,OMC-002,Vivo Energy,PMS,2026-03-24,30816,FIN-003
INV-57268,DISP-02698,OMC-019,Tanzania Petroleum,DPK,2026-01-14,43403,FIN-002
INV-67920,DISP-01032,OMC-018,Uganda National Oil,AGO,2026-05-13,32514,FIN-002
INV-30954,DISP-05960,OMC-015,Mombasa Petroleum,LPG,2026-05-22,31704,FIN-005
INV-89988,DISP-06019,OMC-017,KAA Aviation,HFO,2025-10-22,236599,FIN-001
INV-47054,DISP-00749,OMC-010,Tamoil,DPK,2026-03-19,210117,FIN-001
INV-75139,DISP-07879,OMC-001,TotalEnergies Kenya,PMS,2025-06-02,113884,FIN-003
INV-55477,DISP-03464,OMC-007,Kobil,PMS,2025-12-28,244172,FIN-005
INV-16226,DISP-07235,OMC-011,Hass Petroleum,AGO,2025-07-04,53813,FIN-005
INV-74696,DISP-08101,OMC-008,National Oil,DPK,2026-05-24,40071,FIN-002
INV-81245,DISP-05623,OMC-019,Tanzania Petroleum,HFO,2025-08-09,230159,FIN-004
INV-71867,DISP-06607,OMC-018,Uganda National Oil,LPG,2026-02-06,29334,FIN-005
INV-68747,DISP-01436,OMC-012,Galana Energies,LUB,2026-03-09,134057,FIN-002
INV-23280,DISP-05918,OMC-014,Texol Energies,LUB,17/02/2026," KES 26,614 ",FIN-003
INV-33994,DISP-05997,OMC-017,KAA Aviation,AGO,2025-10-16,256530,FIN-005
INV-80137,DISP-03741,OMC-010,Tamoil,LUB,2025-03-04,158598,FIN-005
INV-12595,DISP-00299,OMC-007,Kobil,PMS,2025-06-29,202594,FIN-002
INV-33060,DISP-03038,OMC-017,KAA Aviation,AGO,2025-12-09,196616,FIN-004
