payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-14010,INV-64163,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-11-16,54026,1
PAY-55044,INV-34031,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-15,118998,1
PAY-15316,INV-84388,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-29,58697,1
PAY-23377,INV-96085,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-01,208903,1
PAY-78950,INV-63857,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-03-26,206033,1
PAY-33843,INV-15379,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-10,56510,2
PAY-29819,INV-26679,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-23,261163,1
PAY-51830,INV-51371,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-03-06,164148,1
PAY-92086,INV-75989,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-02-04,55024,1
PAY-21366,INV-53434,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-08-31,149348,1
PAY-30452,INV-74407,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-23,47339,1
PAY-72933,INV-86327,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-05,67508,1
PAY-78071,INV-82119,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-10,61818,1
PAY-25321,INV-32298,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-08-09,23186,1
PAY-96699,INV-66560,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-13,191294,1
PAY-48130,INV-58986,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-19,191115,1
PAY-24463,INV-53659,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-20,28784,1
PAY-69581,INV-32898,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-03,100306,1
PAY-95964,INV-61324,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-21,122678,1
PAY-69026,INV-26859,OMC-006,Hashi Energy,GB05QCFC91361939909169,27/02/2026,203327,1
PAY-20666,INV-48575,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-06-19,121420,1
PAY-60305,INV-45985,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-24,162232,1
PAY-96968,INV-10988,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-16,24463,1
PAY-76411,INV-70510,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-05-01,39742,2
PAY-93855,INV-36922,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-09,117903,1
PAY-60095,INV-68571,OMC-010,Tamoil,GB34EABH79176936763201,2025-09-23,35399,1
PAY-16776,INV-68098,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-06,193620,1
PAY-57869,INV-93930,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-25,128465,1
PAY-89571,INV-64676,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-03," KES 133,806 ",1
PAY-35211,INV-90409,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-23,24546,2
PAY-18601,INV-39019,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-20,24565,1
PAY-60721,INV-24863,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-24,21655,1
PAY-53357,INV-74712,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-03-25,113616,1
PAY-82999,INV-27146,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-07-21,267761,1
PAY-46593,INV-95547,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-03,34495,2
PAY-79657,INV-29668,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-10,114148,1
PAY-50379,INV-41369,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-23,171492,1
PAY-32691,INV-95457,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-05-09,257453,1
PAY-56536,INV-49707,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-21,20836,2
PAY-52181,INV-59401,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-12,65467,2
PAY-79977,INV-79201,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-21,233781,1
PAY-84397,INV-40038,OMC-012,Galana Energies,GB89GWUW86379402654235,03/05/2026,32483,1
PAY-78881,INV-91849,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-04-28,179623,1
PAY-90559,INV-50926,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-16,106319,2
PAY-66926,INV-97717,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-12-24,229398,1
PAY-63330,INV-48027,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-04-23,56311,1
PAY-30711,INV-44515,OMC-010,Tamoil,GB34EABH79176936763201,,166636,1
PAY-94560,INV-54581,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-06,25448,1
PAY-59773,INV-46855,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-02,28752,1
PAY-61836,INV-38986,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-23,20335,2
PAY-98491,INV-23664,OMC-007,Kobil,GB37IDDX82449353487401,2025-03-14,33550,1
PAY-50663,INV-88794,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-09," KES 57,616 ",1
PAY-92497,INV-83882,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-05,125903,1
PAY-90505,INV-18882,OMC-010,Tamoil,GB34EABH79176936763201,2025-02-26,21942,1
PAY-56852,INV-98584,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-04,299275,1
PAY-69497,INV-35368,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-05-26,75063,2
PAY-66300,INV-74335,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-24,24503,1
PAY-33408,INV-30463,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-01-25,99105,1
PAY-48516,INV-92195,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-01-25,193785,1
PAY-43967,INV-54304,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-02-13,118274,1
PAY-47113,INV-32423,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-11-10,97894,2
PAY-20654,INV-20392,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,17/07/2026,198221,1
PAY-40917,INV-56853,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-08,202160,1
PAY-35023,INV-48794,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-01-21,167127,1
PAY-99179,INV-68381,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-18,35154,2
PAY-10602,INV-14539,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-02-03,246392,1
PAY-20545,INV-33737,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-06-02,26578,1
PAY-81889,INV-28245,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-11,14933,2
PAY-66809,INV-98292,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-05,50599,1
PAY-43842,INV-74032,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-22,148679,1
PAY-34247,INV-68409,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-22,33296,1
PAY-53682,INV-51195,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-04,270146,1
PAY-26570,INV-33306,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-13,132071,1
PAY-57216,INV-13343,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,29/05/2025,68069,2
PAY-10384,INV-53916,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-14,117651,1
PAY-50568,INV-27891,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-19,25545,1
PAY-45718,INV-47661,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-26,211409,1
PAY-71352,INV-45868,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-09,65429,2
PAY-23871,INV-76139,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-21,13691,2
PAY-48268,INV-71020,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-01-30,23587,1
PAY-55288,INV-19523,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-17,38914,1
PAY-36506,INV-46572,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-07-09," KES 28,449 ",1
PAY-62698,INV-73807,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-09,161025,1
PAY-21493,INV-46934,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-02,43178,1
PAY-34257,INV-59063,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-07,187890,1
PAY-23547,INV-96908,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-03-28,210253,1
PAY-44870,INV-73225,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-09-13,22922,1
PAY-67752,INV-26011,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-31,109105,1
PAY-39958,INV-48819,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-12,114874,1
PAY-47767,INV-13374,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-25,257177,1
PAY-23034,INV-95837,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,20/02/2025,119983,1
PAY-81309,INV-86588,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-08-27,73963,1
PAY-70441,INV-62577,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-13,38477,1
PAY-15770,INV-54203,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-05," KES 152,902 ",1
PAY-64793,INV-46966,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,,196941,1
PAY-11871,INV-98407,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-03,47324,1
PAY-71986,INV-84518,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-05-23,24149,1
PAY-85361,INV-21606,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-20,44159,1
PAY-25035,INV-37815,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-25,65240,1
PAY-61085,INV-86604,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-23,181781,1
PAY-22851,INV-85468,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-14," KES 97,492 ",1
PAY-78661,INV-49158,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-02,192228,1
PAY-74291,INV-23195,OMC-007,Kobil,GB37IDDX82449353487401,2025-12-13,104380,1
PAY-28502,INV-76826,OMC-010,Tamoil,GB34EABH79176936763201,2025-07-27," KES 106,115 ",1
PAY-73456,INV-74641,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-02-08," KES 270,691 ",1
PAY-92139,INV-77202,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-15," KES 30,408 ",1
PAY-17270,INV-68476,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-04-03,30590,2
PAY-49600,INV-24843,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-03,77514,1
PAY-78931,INV-88189,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-16,26345,1
PAY-63626,INV-53138,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-08-14,12638,2
PAY-47853,INV-57193,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-25,105962,1
PAY-30274,INV-61051,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-23,137376,1
PAY-14802,INV-84243,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-30,61277,1
PAY-40066,INV-78836,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-14,144465,1
PAY-59340,INV-65901,OMC-007,Kobil,GB37IDDX82449353487401,2026-04-08,211047,1
PAY-44071,INV-70510,OMC-018,Uganda National Oil,GB73JRAR61317127484677,07/04/2026,115048,1
PAY-31175,INV-40557,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-11,197883,1
PAY-26287,INV-20710,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-22,48876,1
PAY-95259,INV-79023,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-05,140594,1
PAY-99394,INV-53914,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-14,50993,1
PAY-32057,INV-15815,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-08,16854,1
PAY-54093,INV-15734,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-07-17,33790,1
PAY-13722,INV-18652,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-07,195866,1
PAY-20773,INV-55690,OMC-008,National Oil,GB08NAFX56342160733754,2025-04-11," KES 186,903 ",1
PAY-43922,INV-42724,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-13,165041,1
PAY-67622,INV-90854,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-29,81498,1
PAY-74908,INV-83136,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-27,51543,1
PAY-39705,INV-84948,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-08-14,196518,1
PAY-90297,INV-80312,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-01-27,204510,1
PAY-36132,INV-39859,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-05,51108,1
PAY-59795,INV-95830,OMC-011,Hass Petroleum,GB56WGCN65876036690967,03/04/2025,104563,1
PAY-21831,INV-63334,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-26,119864,1
PAY-70871,INV-74531,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-17,50401,1
PAY-86808,INV-62805,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-19,136047,1
PAY-90651,INV-66719,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-01-29,271119,1
PAY-13095,INV-72336,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-25,29483,1
PAY-95876,INV-47667,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-21,33339,1
PAY-31735,INV-43480,OMC-010,Tamoil,GB34EABH79176936763201,2025-09-15,194312,1
PAY-92276,INV-37845,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-09,97919,1
PAY-65489,INV-30584,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-01-04,53075,2
PAY-48542,INV-48623,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-10-30,190469,1
PAY-77702,INV-71994,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-25,118188,2
PAY-50094,INV-56633,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-17,48117,1
PAY-49669,INV-31435,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-25,69198,1
PAY-35412,INV-34002,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-12,136452,1
PAY-44988,INV-13393,OMC-010,Tamoil,GB34EABH79176936763201,2025-01-31,22606,1
PAY-95205,INV-91216,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-03-23," KES 31,792 ",1
PAY-86454,INV-32369,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-09,45338,1
PAY-42074,INV-35144,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-03,16282,1
PAY-66131,INV-41012,OMC-010,Tamoil,GB34EABH79176936763201,2026-07-24,48576,2
PAY-87725,INV-17253,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-06-14,170868,1
PAY-73754,INV-27734,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-20,164159,1
PAY-81981,INV-52721,OMC-008,National Oil,GB08NAFX56342160733754,2026-05-26,146913,1
PAY-41086,INV-55934,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-05,88470,1
PAY-57138,INV-17026,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-04-17,27684,1
PAY-85243,INV-84998,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-03-03,39055,1
PAY-85353,INV-22725,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-07-14,78138,1
PAY-41425,INV-79455,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-04-27,80281,2
PAY-53443,INV-61640,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-13,134985,1
PAY-66636,INV-70184,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-03,167614,1
PAY-57080,INV-30054,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-12,68869,1
PAY-60548,INV-70064,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-27,222236,1
PAY-40652,INV-25701,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-24,254933,1
PAY-72842,INV-12246,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-15,129132,1
PAY-71113,INV-58076,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-12,21224,1
PAY-70684,INV-70955,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-30,52570,2
PAY-70812,INV-45451,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-18,47088,2
PAY-25591,INV-35411,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-04,130245,1
PAY-48108,INV-18648,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-24,146797,1
PAY-28862,INV-49032,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-28,28216,2
PAY-94758,INV-31395,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-31,52226,1
PAY-20127,INV-70260,OMC-007,Kobil,GB37IDDX82449353487401,2026-01-21,153218,1
PAY-22147,INV-37245,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-17," KES 28,776 ",1
PAY-59342,INV-96779,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-23,128137,1
PAY-19586,INV-60455,OMC-010,Tamoil,GB34EABH79176936763201,2026-02-19,252027,1
PAY-93421,INV-76833,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-13,50715,1
PAY-79816,INV-98805,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-17,68451,2
PAY-59590,INV-67573,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-26,15309,2
PAY-64279,INV-45954,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-13,189234,1
PAY-71675,INV-45498,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-16,47729,1
PAY-45048,INV-41720,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-08,19898,1
PAY-11347,INV-45033,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-05-08,23738,1
PAY-98184,INV-28929,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-22,92264,2
PAY-90521,INV-46018,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-24,220611,1
PAY-73650,INV-58448,OMC-016,KPA Marine,GB31MOOJ96499091334123,,68203,2
PAY-80658,INV-28197,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-10-29,108324,1
PAY-54279,INV-71123,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-02-19,23109,1
PAY-46676,INV-86172,OMC-014,Texol Energies,GB06ONXS45314737996507,,104738,1
PAY-64045,INV-99072,OMC-002,Vivo Energy,GB45OQIR01845146270482,08/09/2025," KES 29,717 ",1
PAY-82935,INV-21657,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-26,49241,1
PAY-24706,INV-67515,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-02-09,226384,1
PAY-28774,INV-82303,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-05-28,244789,1
PAY-18142,INV-57411,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-25,114937,1
PAY-23826,INV-14691,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-07,20429,2
PAY-43095,INV-79982,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-15,27555,2
PAY-39576,INV-46315,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-04-11,28234,1
PAY-12113,INV-15377,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-16,96402,1
PAY-87204,INV-45845,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-11,50880,1
PAY-45437,INV-47372,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-24,10373,2
PAY-90433,INV-16906,OMC-010,Tamoil,GB34EABH79176936763201,2025-08-05,135237,1
PAY-66738,INV-83351,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-14,252631,1
PAY-69342,INV-34437,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-18,10618,2
PAY-23824,INV-29229,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-05,52893,1
PAY-98424,INV-12085,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-08-08,234681,1
PAY-42907,INV-30945,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-04,64490,2
PAY-15295,INV-74272,OMC-012,Galana Energies,GB89GWUW86379402654235,20/05/2026,29619,1
PAY-90537,INV-20994,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-29,244453,1
PAY-48952,INV-46789,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-05-26,71434,1
PAY-71900,INV-22729,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-21,127020,1
PAY-11113,INV-59947,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-15,106799,1
PAY-25955,INV-28632,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-29,16209,2
PAY-56821,INV-85467,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-15,215404,1
PAY-37897,INV-27514,OMC-012,Galana Energies,GB89GWUW86379402654235,28/04/2026,219391,1
PAY-55361,INV-54564,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-19,114664,1
PAY-66621,INV-77650,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-05-31,258659,1
PAY-46229,INV-38122,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-18,113079,1
PAY-30893,INV-53071,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-10-03,176916,1
PAY-52298,INV-36578,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-03,193815,1
PAY-25837,INV-57352,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-24,15730,1
PAY-16358,INV-11693,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-17,71125,1
PAY-46087,INV-62437,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-07-31,43471,1
PAY-21478,INV-90893,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-04,263383,1
PAY-32667,INV-54972,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-18,89116,2
PAY-48655,INV-92614,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-28,25506,2
PAY-50660,INV-74067,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-07-14,193748,1
PAY-55312,INV-94261,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-07,104015,1
PAY-64763,INV-15885,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-23,120814,1
PAY-55668,INV-10087,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-11-01,14236,1
PAY-83200,INV-93651,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-18,29131,1
PAY-28939,INV-86051,OMC-006,Hashi Energy,GB05QCFC91361939909169,,195623,1
PAY-37748,INV-53312,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-21,22700,1
PAY-81647,INV-91828,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-27,29517,2
PAY-46651,INV-90006,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-03-13,96143,1
PAY-70380,INV-62426,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-03-09," KES 225,666 ",1
PAY-17326,INV-59966,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-15,26822,1
PAY-55560,INV-80214,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-15,57936,2
PAY-80742,INV-69926,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-15,76668,1
PAY-32227,INV-92930,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-24,26159,2
PAY-57390,INV-97977,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-11,32710,1
PAY-76500,INV-85934,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-08,54615,1
PAY-74566,INV-23219,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-20,244404,1
PAY-44976,INV-79199,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-02-19,154852,1
PAY-79642,INV-32573,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-26,177626,1
PAY-96993,INV-44802,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-18,48637,1
PAY-31624,INV-25523,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-19,77202,1
PAY-14075,INV-30431,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-02-02,10694,2
PAY-18524,INV-52643,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-09,8340,2
PAY-74520,INV-97066,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-13,52353,1
PAY-40913,INV-50768,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-10-15,204875,1
PAY-28545,INV-87319,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-02,170213,1
PAY-42829,INV-96465,OMC-010,Tamoil,GB34EABH79176936763201,16/11/2025,10539,2
PAY-77563,INV-69817,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-08,41040,1
PAY-92950,INV-40883,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-06-24,157275,1
PAY-37788,INV-85576,OMC-010,Tamoil,GB34EABH79176936763201,2025-07-29," KES 53,563 ",2
PAY-67751,INV-30453,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-19,96901,1
PAY-34897,INV-48616,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-24,87088,1
PAY-85263,INV-26953,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-08-05,24944,2
PAY-47049,INV-50170,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-29,86344,1
PAY-30815,INV-77200,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-17,157828,1
PAY-18897,INV-98101,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-16,44721,1
PAY-69032,INV-94442,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-23,94736,1
PAY-26591,INV-40765,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-04-24," KES 23,860 ",1
PAY-87806,INV-78339,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,06/11/2025,18102,2
PAY-84087,INV-62251,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-25,133104,1
PAY-78697,INV-10679,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-28,99372,1
