invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes
INV-76734,DISP-30434,OMC-005,PetroOil Kenya,Petrol (PMS),2025-05-05,69296
INV-82905,DISP-20861,OMC-014,Texol Energies,Lubricants,19/08/2025,169334
INV-32882,DISP-27486,OMC-018,Uganda National Oil,Petrol (PMS),2026-01-13,50863
INV-71153,DISP-37173,OMC-007,Kobil,Lubricants,2025-12-23,233036
INV-57012,DISP-40479,OMC-003,Rubis Energy,Lubricants,2026-02-16,56209
INV-47428,DISP-29206,OMC-009,Dalbit Petroleum,Jet A-1,2025-12-04,41358
INV-98806,DISP-09712,OMC-006,Hashi Energy,Kerosene (DPK),2026-03-24,49085
INV-46999,DISP-27746,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-05-12,56865
INV-72431,DISP-29621,OMC-014,Texol Energies,LPG,2025-11-13,49815
INV-30352,DISP-09130,OMC-012,Galana Energies,Heavy Fuel Oil,2025-01-30,224019
INV-91286,DISP-31229,OMC-006,Hashi Energy,Kerosene (DPK),2026-05-25,26246
INV-14100,DISP-44163,OMC-011,Hass Petroleum,LPG,2025-06-07,105527
INV-84320,DISP-43235,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,,169307
INV-39579,DISP-37712,OMC-008,National Oil,Petrol (PMS),2025-06-01,117237
INV-96399,DISP-24100,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-04-16,132301
INV-64958,DISP-37066,OMC-012,Galana Energies,Petrol (PMS),2025-12-22,259617
INV-30067,DISP-20241,OMC-015,Mombasa Petroleum,Jet A-1,2026-01-26,126683
INV-26492,DISP-21994,OMC-009,Dalbit Petroleum,LPG,2025-04-04,109927
INV-98736,DISP-07208,OMC-018,Uganda National Oil,LPG,2025-09-22,31919
INV-14004,DISP-04111,OMC-019,Tanzania Petroleum,Kerosene (DPK),2026-03-25,136009
INV-46691,DISP-29630,OMC-014,Texol Energies,Diesel (AGO),2025-01-19,152521
INV-68746,DISP-36170,OMC-013,Lake Oil,Heavy Fuel Oil,2026-02-14,122662
INV-13583,DISP-26819,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2025-03-28,181910
INV-95948,DISP-45633,OMC-010,Tamoil,Diesel (AGO),2026-06-18,221211
INV-26201,DISP-23046,OMC-005,PetroOil Kenya,Petrol (PMS),2026-06-21,154373
INV-53889,DISP-38043,OMC-018,Uganda National Oil,Jet A-1,2026-04-13,284324
INV-70609,DISP-39842,OMC-019,Tanzania Petroleum,Jet A-1,2025-04-17,21435
INV-75749,DISP-47130,OMC-001,TotalEnergies Kenya,Diesel (AGO),2026-01-12,35859
INV-57560,DISP-04340,OMC-011,Hass Petroleum,Jet A-1,2025-06-01,74778
INV-21681,DISP-36810,OMC-013,Lake Oil,Lubricants,2026-02-26,182359
INV-41482,DISP-13453,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-01-06,106173
INV-13328,DISP-36003,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-05-07,164299
INV-93099,DISP-47724,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-02-10,230231
INV-89800,DISP-06018,OMC-008,National Oil,Diesel (AGO),2026-06-25,49279
INV-40673,DISP-01568,OMC-016,KPA Marine,Kerosene (DPK),2025-11-17,21692
INV-52882,DISP-26049,OMC-010,Tamoil,Jet A-1,2025-08-07,115778
INV-94962,DISP-38783,OMC-010,Tamoil,Petrol (PMS),2025-04-27,29890
INV-71086,DISP-45812,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-08-02,141924
INV-96414,DISP-22639,OMC-013,Lake Oil,Jet A-1,2025-01-29,206388
INV-44729,DISP-34787,OMC-010,Tamoil,Lubricants,2025-07-07,205912
INV-25766,DISP-29296,OMC-017,KAA Aviation,LPG,2025-09-10,45832
INV-13175,DISP-35845,OMC-012,Galana Energies,Petrol (PMS),2026-05-20,41982
INV-47542,DISP-35225,OMC-016,KPA Marine,Diesel (AGO),2026-06-16,194325
INV-23318,DISP-09898,OMC-016,KPA Marine,Jet A-1,2025-03-19,159155
INV-44903,DISP-31232,OMC-016,KPA Marine,Diesel (AGO),2025-04-25,35145
INV-50978,DISP-45766,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-06-20,174503
INV-92968,DISP-38499,OMC-015,Mombasa Petroleum,Lubricants,2026-01-28,51888
INV-24051,DISP-00803,OMC-003,Rubis Energy,Lubricants,2026-04-22,36160
INV-28195,DISP-15745,OMC-006,Hashi Energy,LPG,2026-03-11,61899
INV-89907,DISP-11110,OMC-014,Texol Energies,Jet A-1,2025-08-13,50144
INV-31982,DISP-27292,OMC-009,Dalbit Petroleum,Jet A-1,04/03/2025,53186
INV-94167,DISP-20260,OMC-006,Hashi Energy,Kerosene (DPK),2026-06-14,93148
INV-90365,DISP-35900,OMC-007,Kobil,Heavy Fuel Oil,2025-02-01,198810
INV-49402,DISP-11564,OMC-003,Rubis Energy,Petrol (PMS),2025-10-22,46370
INV-89441,DISP-31618,OMC-018,Uganda National Oil,LPG,2025-06-30,132566
INV-13495,DISP-35137,OMC-007,Kobil,Lubricants,2026-03-20,257872
INV-67357,DISP-48866,OMC-006,Hashi Energy,Kerosene (DPK),2025-10-12," KES 273,731 "
INV-10326,DISP-16939,OMC-004,Gulf Energy,Lubricants,2025-01-25,180336
INV-47945,DISP-21991,OMC-018,Uganda National Oil,Diesel (AGO),2025-06-29,42527
INV-93255,DISP-43744,OMC-013,Lake Oil,Diesel (AGO),2026-05-10,252157
INV-14298,DISP-48696,OMC-017,KAA Aviation,LPG,2025-09-02,48522
INV-97190,DISP-13386,OMC-007,Kobil,Heavy Fuel Oil,03/05/2026,23178
INV-35693,DISP-42942,OMC-006,Hashi Energy,Lubricants,2025-05-17,105758
INV-74779,DISP-39712,OMC-002,Vivo Energy,LPG,2025-11-07,45332
INV-76823,DISP-22466,OMC-007,Kobil,Diesel (AGO),2025-06-23,175202
INV-89528,DISP-24030,OMC-020,Ethiopian Oil,Diesel (AGO),2025-08-31,276639
INV-34593,DISP-10411,OMC-001,TotalEnergies Kenya,Jet A-1,,190465
INV-67909,DISP-46460,OMC-008,National Oil,LPG,2026-05-10,29652
INV-14155,DISP-01298,OMC-009,Dalbit Petroleum,Diesel (AGO),2025-06-21,249611
INV-62373,DISP-28176,OMC-002,Vivo Energy,LPG,2025-09-16,61280
INV-23766,DISP-23707,OMC-019,Tanzania Petroleum,Petrol (PMS),,59085
INV-10113,DISP-46492,OMC-007,Kobil,Heavy Fuel Oil,2025-05-03,113668
INV-31830,DISP-12620,OMC-003,Rubis Energy,Heavy Fuel Oil,2026-05-17,115786
INV-92233,DISP-19351,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-02-09,136525
INV-39455,DISP-49541,OMC-016,KPA Marine,LPG,2025-12-24,25250
INV-38852,DISP-37625,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-05-20,145146
INV-33248,DISP-17731,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-10-08,192954
INV-49121,DISP-18814,OMC-008,National Oil,Lubricants,2025-09-16,156685
INV-83531,DISP-25555,OMC-011,Hass Petroleum,Jet A-1,2025-10-06,133080
INV-97532,DISP-17520,OMC-018,Uganda National Oil,Kerosene (DPK),2025-09-27,53471
INV-98652,DISP-15439,OMC-014,Texol Energies,Diesel (AGO),2025-10-05,179181
INV-71034,DISP-49909,OMC-002,Vivo Energy,Kerosene (DPK),2025-02-26,235991
INV-47202,DISP-47798,OMC-005,PetroOil Kenya,Lubricants,08/10/2025,38193
INV-27213,DISP-01273,OMC-007,Kobil,Diesel (AGO),2026-03-17,240217
INV-60368,DISP-43305,OMC-012,Galana Energies,Jet A-1,2025-02-25,76329
INV-28608,DISP-01506,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-07-14,60634
INV-93049,DISP-28586,OMC-019,Tanzania Petroleum,Jet A-1,2026-04-28,59327
INV-41374,DISP-20058,OMC-017,KAA Aviation,Lubricants,2025-06-02,49467
INV-17995,DISP-26697,OMC-009,Dalbit Petroleum,Lubricants,2025-08-18,44579
INV-73708,DISP-42470,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2025-08-03,26973
INV-70585,DISP-37775,OMC-013,Lake Oil,Kerosene (DPK),2026-02-17,78658
INV-72016,DISP-38431,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-07-06,46671
INV-95193,DISP-47308,OMC-005,PetroOil Kenya,Kerosene (DPK),2026-01-23,280259
INV-24165,DISP-28802,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2025-03-21,99156
INV-72160,DISP-24567,OMC-014,Texol Energies,Petrol (PMS),2025-11-29,30404
INV-39543,DISP-46434,OMC-020,Ethiopian Oil,Jet A-1,2025-02-18,145360
INV-51598,DISP-49147,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-12-15,132217
INV-13642,DISP-31021,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-08-19,44413
INV-75285,DISP-46098,OMC-008,National Oil,Jet A-1,2025-10-31,243326
INV-55339,DISP-02753,OMC-003,Rubis Energy,Lubricants,2025-08-10,62243
INV-85489,DISP-44247,OMC-010,Tamoil,Heavy Fuel Oil,2025-08-05,164832
INV-87444,DISP-45900,OMC-004,Gulf Energy,Petrol (PMS),2025-04-19,162310
INV-54844,DISP-05682,OMC-010,Tamoil,Petrol (PMS),2026-04-16,195995
INV-36614,DISP-02855,OMC-010,Tamoil,Lubricants,2025-03-25,229334
INV-76886,DISP-32521,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-06-06,31797
INV-67158,DISP-03927,OMC-005,PetroOil Kenya,Jet A-1,05/04/2026,57513
INV-74255,DISP-28887,OMC-007,Kobil,Kerosene (DPK),2025-07-06,219528
INV-29022,DISP-21311,OMC-020,Ethiopian Oil,Diesel (AGO),27/01/2025,134730
INV-30030,DISP-31426,OMC-017,KAA Aviation,Petrol (PMS),2025-08-01,130031
INV-80919,DISP-19299,OMC-009,Dalbit Petroleum,Lubricants,2025-03-08,142326
INV-27319,DISP-35980,OMC-005,PetroOil Kenya,Lubricants,2025-05-24,48370
INV-79512,DISP-12055,OMC-018,Uganda National Oil,Heavy Fuel Oil,2025-04-27,189737
INV-23783,DISP-21965,OMC-006,Hashi Energy,Lubricants,2025-04-01,115997
INV-81599,DISP-42947,OMC-006,Hashi Energy,Petrol (PMS),2025-03-05,182145
INV-92160,DISP-16073,OMC-007,Kobil,Diesel (AGO),2026-04-25,122499
INV-40299,DISP-23007,OMC-009,Dalbit Petroleum,Diesel (AGO),2025-06-17,33194
INV-31572,DISP-46718,OMC-002,Vivo Energy,Diesel (AGO),2025-03-01,177537
INV-86790,DISP-47159,OMC-012,Galana Energies,Petrol (PMS),2026-06-10,266280
INV-97154,DISP-39943,OMC-015,Mombasa Petroleum,LPG,2025-08-20,55045
INV-99847,DISP-30994,OMC-002,Vivo Energy,Heavy Fuel Oil,2026-02-24,145661
INV-68906,DISP-29490,OMC-018,Uganda National Oil,Diesel (AGO),2025-09-02,103221
INV-96163,DISP-40053,OMC-013,Lake Oil,Jet A-1,2026-03-17,111409
INV-16816,DISP-09779,OMC-010,Tamoil,Petrol (PMS),2026-03-15,175498
INV-84634,DISP-29171,OMC-006,Hashi Energy,Lubricants,2026-06-08,55553
INV-95468,DISP-19412,OMC-002,Vivo Energy,Petrol (PMS),2025-02-28,45370
INV-85110,DISP-19521,OMC-013,Lake Oil,Petrol (PMS),2025-05-20,23666
INV-81659,DISP-30459,OMC-018,Uganda National Oil,Jet A-1,2026-02-16,127470
INV-11097,DISP-43011,OMC-019,Tanzania Petroleum,Lubricants,2026-02-28,209752
INV-49527,DISP-44772,OMC-015,Mombasa Petroleum,Lubricants,2025-09-17,28758
INV-61044,DISP-16509,OMC-003,Rubis Energy,Kerosene (DPK),2025-05-21,40536
INV-32272,DISP-36946,OMC-010,Tamoil,Kerosene (DPK),2026-04-13,222733
INV-69552,DISP-29472,OMC-010,Tamoil,Jet A-1,2026-04-30,80821
INV-15414,DISP-35323,OMC-005,PetroOil Kenya,Lubricants,2026-02-12,222925
INV-64040,DISP-47989,OMC-009,Dalbit Petroleum,Petrol (PMS),2026-06-14,125571
INV-27821,DISP-29359,OMC-019,Tanzania Petroleum,Kerosene (DPK),2026-05-15,114950
INV-57235,DISP-41094,OMC-003,Rubis Energy,Kerosene (DPK),2025-02-04,49167
INV-67087,DISP-38379,OMC-017,KAA Aviation,Jet A-1,2025-06-28,60558
INV-37097,DISP-37476,OMC-007,Kobil,Kerosene (DPK),2025-12-16,115902
INV-11371,DISP-35043,OMC-008,National Oil,Kerosene (DPK),2025-01-15,28256
INV-64182,DISP-14620,OMC-016,KPA Marine,Lubricants,2025-04-01,24015
INV-37272,DISP-49965,OMC-017,KAA Aviation,Kerosene (DPK),2025-09-17,282128
INV-17070,DISP-29626,OMC-005,PetroOil Kenya,Lubricants,2026-01-23,127640
INV-29933,DISP-22307,OMC-002,Vivo Energy,Diesel (AGO),2026-03-14,52671
INV-79420,DISP-40341,OMC-020,Ethiopian Oil,Petrol (PMS),2026-02-27,32205
INV-66327,DISP-33499,OMC-004,Gulf Energy,LPG,2025-05-15,134104
INV-23007,DISP-37080,OMC-011,Hass Petroleum,Kerosene (DPK),2025-08-15,49013
INV-94896,DISP-35753,OMC-005,PetroOil Kenya,Heavy Fuel Oil,16/10/2025,109482
INV-23187,DISP-12446,OMC-017,KAA Aviation,Diesel (AGO),2026-06-06,161964
INV-64675,DISP-33978,OMC-008,National Oil,Jet A-1,2025-07-10,165192
INV-15716,DISP-36987,OMC-007,Kobil,LPG,2025-04-24,36041
INV-62605,DISP-14681,OMC-011,Hass Petroleum,Petrol (PMS),2025-06-03,199632
INV-18787,DISP-41952,OMC-010,Tamoil,Heavy Fuel Oil,2025-02-18,70407
INV-63966,DISP-06669,OMC-007,Kobil,Kerosene (DPK),2026-06-06,61111
INV-59318,DISP-42182,OMC-012,Galana Energies,Diesel (AGO),2025-11-27,29798
INV-82748,DISP-20882,OMC-002,Vivo Energy,Kerosene (DPK),2025-03-21,57452
INV-45592,DISP-43492,OMC-002,Vivo Energy,Kerosene (DPK),2025-06-15,169870
INV-40085,DISP-15596,OMC-005,PetroOil Kenya,LPG,2025-12-06,169647
INV-66115,DISP-35595,OMC-008,National Oil,Heavy Fuel Oil,2025-07-04,131137
INV-26269,DISP-06592,OMC-017,KAA Aviation,Petrol (PMS),2025-03-10,45371
INV-70643,DISP-41296,OMC-003,Rubis Energy,Diesel (AGO),2025-03-30,116085
INV-25718,DISP-12363,OMC-002,Vivo Energy,Heavy Fuel Oil,2026-05-28,193575
INV-48719,DISP-35018,OMC-011,Hass Petroleum,LPG,2026-02-15,195851
INV-51247,DISP-08909,OMC-020,Ethiopian Oil,Petrol (PMS),2025-05-31,157669
INV-96905,DISP-33477,OMC-020,Ethiopian Oil,Lubricants,2025-05-14,172478
INV-68045,DISP-16078,OMC-004,Gulf Energy,Petrol (PMS),2025-03-15,224804
INV-79584,DISP-16322,OMC-016,KPA Marine,Lubricants,,174293
INV-73776,DISP-06335,OMC-017,KAA Aviation,Heavy Fuel Oil,08/08/2025,47855
INV-95508,DISP-19324,OMC-012,Galana Energies,Heavy Fuel Oil,2025-12-03,59828
INV-43824,DISP-13169,OMC-007,Kobil,Heavy Fuel Oil,2025-10-04,265056
INV-31211,DISP-11091,OMC-013,Lake Oil,Diesel (AGO),2025-02-12,54200
INV-16961,DISP-48982,OMC-002,Vivo Energy,Petrol (PMS),2025-06-24,146133
INV-87979,DISP-17105,OMC-010,Tamoil,LPG,2025-11-09,43204
INV-77125,DISP-31689,OMC-007,Kobil,Heavy Fuel Oil,,215042
INV-70163,DISP-11059,OMC-019,Tanzania Petroleum,Lubricants,2025-01-25,109048
INV-65559,DISP-18647,OMC-008,National Oil,Petrol (PMS),2025-06-01,166052
INV-52773,DISP-13224,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-07-11,181804
INV-89534,DISP-08399,OMC-014,Texol Energies,Kerosene (DPK),2025-10-12,213576
INV-29473,DISP-48319,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-11-04,57046
INV-49319,DISP-28478,OMC-001,TotalEnergies Kenya,LPG,2025-08-20,21024
INV-12664,DISP-10834,OMC-007,Kobil,Diesel (AGO),2026-06-14,253768
INV-19428,DISP-01598,OMC-019,Tanzania Petroleum,Jet A-1,2025-01-29,37513
INV-55517,DISP-18745,OMC-008,National Oil,LPG,2025-06-11,186368
INV-19327,DISP-05328,OMC-015,Mombasa Petroleum,Lubricants,2025-07-21,260873
INV-83694,DISP-34256,OMC-019,Tanzania Petroleum,Kerosene (DPK),27/01/2025,55859
INV-73955,DISP-14569,OMC-017,KAA Aviation,Petrol (PMS),2025-09-03,202042
INV-39093,DISP-41216,OMC-002,Vivo Energy,Diesel (AGO),2025-12-23,30483
INV-47392,DISP-23216,OMC-020,Ethiopian Oil,Petrol (PMS),2025-06-06,41001
INV-50557,DISP-32734,OMC-009,Dalbit Petroleum,Lubricants,,36403
INV-41684,DISP-15980,OMC-013,Lake Oil,Kerosene (DPK),2025-09-22,163215
INV-70039,DISP-22565,OMC-009,Dalbit Petroleum,Lubricants,,37576
INV-19369,DISP-16960,OMC-007,Kobil,Diesel (AGO),2025-08-04,267832
INV-37815,DISP-04473,OMC-016,KPA Marine,Heavy Fuel Oil,2026-02-15," KES 143,351 "
INV-23173,DISP-17362,OMC-003,Rubis Energy,Petrol (PMS),2025-09-24,55360
INV-92283,DISP-10483,OMC-019,Tanzania Petroleum,Lubricants,2025-10-24,40873
INV-30614,DISP-37655,OMC-016,KPA Marine,Diesel (AGO),31/10/2025,205150
INV-98104,DISP-09875,OMC-007,Kobil,LPG,,222768
INV-71625,DISP-47615,OMC-002,Vivo Energy,Petrol (PMS),2026-05-14,283850
INV-22852,DISP-04123,OMC-020,Ethiopian Oil,Jet A-1,2026-05-31,41578
INV-15216,DISP-37169,OMC-019,Tanzania Petroleum,Jet A-1,2025-09-10," KES 117,705 "
INV-99850,DISP-30382,OMC-015,Mombasa Petroleum,LPG,2025-02-24,45225
INV-98202,DISP-37439,OMC-012,Galana Energies,Heavy Fuel Oil,2026-05-22,24768
INV-99162,DISP-00412,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-05-28,24068
INV-68070,DISP-27031,OMC-007,Kobil,LPG,2025-05-28,190235
INV-23036,DISP-05749,OMC-009,Dalbit Petroleum,Lubricants,15/03/2025,137303
INV-42107,DISP-24514,OMC-020,Ethiopian Oil,Petrol (PMS),2026-04-27,109016
INV-73565,DISP-04865,OMC-020,Ethiopian Oil,Petrol (PMS),2025-10-03,106968
INV-54292,DISP-33242,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2026-07-02,93028
INV-94878,DISP-34917,OMC-012,Galana Energies,Kerosene (DPK),2025-07-04,111832
INV-62391,DISP-11204,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-09-02,48520
INV-93559,DISP-41210,OMC-020,Ethiopian Oil,LPG,2026-02-03,153441
INV-15847,DISP-25291,OMC-011,Hass Petroleum,Kerosene (DPK),2025-10-22,176985
INV-26969,DISP-30269,OMC-017,KAA Aviation,Kerosene (DPK),2025-10-15," KES 29,081 "
INV-70375,DISP-19754,OMC-012,Galana Energies,Petrol (PMS),2025-12-03,49911
INV-22427,DISP-39769,OMC-007,Kobil,Jet A-1,2025-10-27,46752
INV-78049,DISP-44066,OMC-008,National Oil,Petrol (PMS),14/04/2025,35902
INV-25548,DISP-34933,OMC-012,Galana Energies,Diesel (AGO),2025-07-20,24435
INV-99500,DISP-44617,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-08-24,228782
INV-23468,DISP-33385,OMC-010,Tamoil,Heavy Fuel Oil,2025-07-30,57041
INV-92360,DISP-03648,OMC-007,Kobil,LPG,,132803
INV-40407,DISP-36501,OMC-008,National Oil,Petrol (PMS),2025-03-02,121155
INV-38820,DISP-03327,OMC-004,Gulf Energy,Kerosene (DPK),2025-09-22,60310
INV-10664,DISP-34806,OMC-013,Lake Oil,Heavy Fuel Oil,2026-04-20,105693
INV-70543,DISP-14349,OMC-004,Gulf Energy,Lubricants,2025-08-30," KES 25,904 "
INV-77686,DISP-48983,OMC-003,Rubis Energy,Kerosene (DPK),2025-02-08,41438
INV-91013,DISP-38364,OMC-009,Dalbit Petroleum,Diesel (AGO),2025-10-26,46465
INV-73031,DISP-45072,OMC-019,Tanzania Petroleum,Diesel (AGO),2025-05-30,190513
INV-70946,DISP-05381,OMC-016,KPA Marine,LPG,2025-07-17," KES 156,777 "
INV-51418,DISP-49139,OMC-020,Ethiopian Oil,Kerosene (DPK),2025-07-27,46556
INV-77553,DISP-23234,OMC-013,Lake Oil,Petrol (PMS),04/02/2025,260192
INV-59445,DISP-05251,OMC-002,Vivo Energy,Diesel (AGO),2025-11-11,208966
INV-39883,DISP-00976,OMC-011,Hass Petroleum,Diesel (AGO),2025-12-11,169955
INV-69950,DISP-01462,OMC-006,Hashi Energy,Lubricants,2026-06-03,30784
INV-63459,DISP-18592,OMC-013,Lake Oil,Heavy Fuel Oil,2026-01-13,253153
INV-49195,DISP-11946,OMC-002,Vivo Energy,Heavy Fuel Oil,2025-09-16,147353
INV-90092,DISP-42253,OMC-004,Gulf Energy,Kerosene (DPK),2026-01-24,42217
INV-55159,DISP-18561,OMC-006,Hashi Energy,Lubricants,2025-06-27,16531
INV-36910,DISP-42125,OMC-009,Dalbit Petroleum,Lubricants,2025-12-29," KES 250,909 "
INV-54445,DISP-49529,OMC-018,Uganda National Oil,Petrol (PMS),2025-05-12,204340
INV-99823,DISP-34599,OMC-020,Ethiopian Oil,Lubricants,2025-07-08,267443
INV-13859,DISP-46666,OMC-007,Kobil,LPG,2025-07-25,42843
INV-73836,DISP-39611,OMC-008,National Oil,LPG,2025-09-16,276093
INV-22995,DISP-21890,OMC-020,Ethiopian Oil,Petrol (PMS),2026-02-23,157690
INV-63036,DISP-23550,OMC-017,KAA Aviation,LPG,2025-03-14,205950
INV-30825,DISP-30700,OMC-006,Hashi Energy,Kerosene (DPK),2025-11-06,28298
INV-22138,DISP-31924,OMC-002,Vivo Energy,Lubricants,2025-12-05,173481
INV-97897,DISP-15479,OMC-019,Tanzania Petroleum,Lubricants,2025-04-03,29085
INV-45679,DISP-38816,OMC-011,Hass Petroleum,Petrol (PMS),2025-09-13,51246
INV-53626,DISP-20949,OMC-003,Rubis Energy,Heavy Fuel Oil,2026-04-13,38173
INV-92532,DISP-45985,OMC-003,Rubis Energy,Diesel (AGO),2025-03-21,158485
INV-19767,DISP-46798,OMC-010,Tamoil,Heavy Fuel Oil,2025-03-06,28066
INV-41935,DISP-20947,OMC-019,Tanzania Petroleum,LPG,2025-02-25,223979
INV-47671,DISP-05927,OMC-007,Kobil,LPG,2026-03-17,151476
INV-71484,DISP-03007,OMC-003,Rubis Energy,Jet A-1,2026-04-05,235665
INV-42890,DISP-47699,OMC-016,KPA Marine,Jet A-1,2025-11-11,46822
INV-67933,DISP-14732,OMC-015,Mombasa Petroleum,Lubricants,2026-06-19,123672
INV-75394,DISP-39205,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-03-12,176864
INV-48806,DISP-02620,OMC-011,Hass Petroleum,LPG,2026-04-27,202210
INV-70036,DISP-38238,OMC-009,Dalbit Petroleum,Lubricants,2025-10-27,162767
INV-84748,DISP-11685,OMC-020,Ethiopian Oil,LPG,22/04/2026,234345
INV-81210,DISP-04066,OMC-012,Galana Energies,Heavy Fuel Oil,2025-06-22,228244
INV-95032,DISP-43403,OMC-016,KPA Marine,Jet A-1,2026-01-11,134895
INV-28754,DISP-33696,OMC-014,Texol Energies,Jet A-1,2025-07-24,193994
INV-82032,DISP-32915,OMC-013,Lake Oil,Diesel (AGO),2025-04-22,177535
INV-83094,DISP-23576,OMC-008,National Oil,Kerosene (DPK),2026-01-02,148159
INV-79742,DISP-22467,OMC-003,Rubis Energy,Jet A-1,2025-01-17,150703
INV-17941,DISP-08844,OMC-013,Lake Oil,LPG,2026-05-22,78383
INV-31295,DISP-07230,OMC-016,KPA Marine,Petrol (PMS),2025-04-04,130604
INV-87706,DISP-37542,OMC-009,Dalbit Petroleum,Jet A-1,2026-01-20,157457
INV-85060,DISP-37619,OMC-013,Lake Oil,Diesel (AGO),2025-08-28,51596
INV-15933,DISP-34379,OMC-007,Kobil,Lubricants,2025-07-06,23067
INV-75946,DISP-16532,OMC-010,Tamoil,LPG,2025-04-19," KES 174,433 "
INV-40608,DISP-00327,OMC-018,Uganda National Oil,Kerosene (DPK),,73744
INV-81685,DISP-04556,OMC-006,Hashi Energy,Kerosene (DPK),21/12/2025,212485
INV-15775,DISP-30906,OMC-019,Tanzania Petroleum,Diesel (AGO),2025-12-10,22220
INV-86058,DISP-13467,OMC-007,Kobil,Kerosene (DPK),2025-12-16,169653
INV-75473,DISP-34981,OMC-018,Uganda National Oil,LPG,2025-09-03,33013
INV-96531,DISP-28690,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2026-01-04,22029
INV-23452,DISP-42239,OMC-008,National Oil,Kerosene (DPK),09/05/2025,271008
INV-31516,DISP-30180,OMC-019,Tanzania Petroleum,Diesel (AGO),2025-03-06,125191
INV-55350,DISP-12008,OMC-016,KPA Marine,Diesel (AGO),2026-06-29,301458
INV-86305,DISP-44568,OMC-016,KPA Marine,Diesel (AGO),25/05/2026,33954
INV-44697,DISP-06437,OMC-019,Tanzania Petroleum,LPG,2025-03-21,178348
INV-63789,DISP-23850,OMC-011,Hass Petroleum,LPG,09/01/2025," KES 224,621 "
INV-23578,DISP-20143,OMC-002,Vivo Energy,Kerosene (DPK),2025-06-04,165588
INV-26434,DISP-14565,OMC-008,National Oil,Lubricants,2026-04-29,30508
INV-22105,DISP-04244,OMC-011,Hass Petroleum,Diesel (AGO),2026-02-03,175454
INV-73323,DISP-44168,OMC-010,Tamoil,Kerosene (DPK),2025-06-06,137477
INV-55404,DISP-36571,OMC-008,National Oil,Jet A-1,2025-04-04,71577
INV-43503,DISP-25918,OMC-002,Vivo Energy,Jet A-1,2025-01-08,61146
INV-34666,DISP-17314,OMC-017,KAA Aviation,Heavy Fuel Oil,2026-04-19,25194
INV-40759,DISP-38407,OMC-010,Tamoil,Heavy Fuel Oil,2025-01-09,191389
INV-79817,DISP-15674,OMC-003,Rubis Energy,Lubricants,2025-04-02,58554
INV-92898,DISP-43314,OMC-014,Texol Energies,Jet A-1,2026-02-25,118404
INV-85995,DISP-11921,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2025-11-06,26785
INV-28799,DISP-42259,OMC-005,PetroOil Kenya,Petrol (PMS),2026-03-17,172279
INV-62214,DISP-01093,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-05-27,115115
INV-63285,DISP-41224,OMC-018,Uganda National Oil,Kerosene (DPK),2025-04-27,249014
INV-89466,DISP-40028,OMC-007,Kobil,Kerosene (DPK),2025-12-31,220335
INV-78884,DISP-44265,OMC-007,Kobil,Lubricants,,275206
INV-14857,DISP-18558,OMC-020,Ethiopian Oil,Petrol (PMS),,46110
INV-10679,DISP-40124,OMC-012,Galana Energies,Jet A-1,2025-03-06,238947
INV-21409,DISP-40366,OMC-011,Hass Petroleum,Heavy Fuel Oil,2025-05-06,52906
INV-86500,DISP-14207,OMC-002,Vivo Energy,Lubricants,2026-05-08,126441
INV-28480,DISP-34973,OMC-010,Tamoil,LPG,2025-04-24,43011
INV-85108,DISP-30834,OMC-008,National Oil,Lubricants,2025-12-13,37930
INV-43144,DISP-33808,OMC-013,Lake Oil,Jet A-1,2025-09-08,36788
INV-66058,DISP-45527,OMC-006,Hashi Energy,Petrol (PMS),,133660
